continent,city,pop,individual,site,plantID,qubit_1,qubit_2,qubit_3,row_firstPlating,column_firstPlating,row_secondPlating,column_secondPlating,max_qubit,initial_vol,TE_vol,leftover,Bioruptor_label
OCE,Armidale,40,18,r,Armidale_40_18,2.4,NA,NA,h,11,NA,NA,2.4,25,0,No,NA
OCE,Armidale,40,7,r,Armidale_40_7,2.4,NA,NA,a,12,NA,NA,2.4,25,0,No,NA
OCE,Armidale,40,5,r,Armidale_40_5,8.66,NA,NA,b,12,NA,NA,8.66,25,0,No,NA
OCE,Armidale,40,3,r,Armidale_40_3,5.53,NA,NA,c,12,NA,NA,5.53,25,0,No,NA
OCE,Armidale,40,13,r,Armidale_40_13,9.57,NA,NA,e,12,NA,NA,9.57,25,0,No,NA
OCE,Armidale,40,11,r,Armidale_40_11,3.46,NA,NA,f,12,NA,NA,3.46,25,0,No,NA
OCE,Armidale,40,1,r,Armidale_40_1,4.23,NA,NA,g,12,NA,NA,4.23,25,0,No,NA
OCE,Armidale,40,20,r,Armidale_40_20,5.619999999999999,NA,NA,h,12,NA,NA,5.619999999999999,25,0,No,NA
NAM,Athens,6,13,u,Athens_6_13,1.46,NA,0,b,1,b,1,1.46,25,0,No,NA
NAM,Athens,6,16,u,Athens_6_16,9.92,NA,10.2,c,1,c,1,10.2,24.51,0.49,No,NA
NAM,Athens,6,17,u,Athens_6_17,1.31,NA,3,d,1,d,1,3,25,0,No,NA
NAM,Athens,6,6,u,Athens_6_6,9.209999999999999,NA,4.98,f,1,e,1,9.209999999999999,25,0,No,NA
NAM,Athens,6,19,u,Athens_6_19,3.1,NA,2,g,1,f,1,3.1,25,0,No,NA
NAM,Athens,6,5,u,Athens_6_5,1.6,NA,3,a,2,h,1,3,25,0,No,NA
NAM,Athens,6,1,u,Athens_6_1,4.41,NA,0,b,2,a,2,4.41,25,0,No,NA
NAM,Athens,7,13,u,Athens_7_13,6.35,NA,32,c,2,b,2,32,7.81,17.19,Yes,NA
NAM,Athens,7,5,u,Athens_7_5,10.2,NA,NA,d,2,NA,NA,10.2,24.51,0.49,No,NA
NAM,Athens,7,6,u,Athens_7_6,16.9,NA,NA,e,2,NA,NA,16.9,14.79,10.21,Yes,NA
NAM,Athens,7,14,u,Athens_7_14,14.3,NA,NA,f,2,NA,NA,14.3,17.48,7.52,Yes,NA
NAM,Athens,7,18,u,Athens_7_18,1.1300000000000001,NA,2.42,h,2,c,2,2.42,25,0,No,NA
NAM,Athens,7,4,u,Athens_7_4,5.13,NA,11.1,a,3,d,2,11.1,22.52,2.48,No,NA
NAM,Athens,7,20,u,Athens_7_20,7.23,NA,2.46,b,3,e,2,7.23,25,0,No,NA
NAM,Athens,8,16,u,Athens_8_16,1.6600000000000001,NA,13.3,c,3,b,3,13.3,18.8,6.2,Yes,NA
NAM,Athens,8,7,u,Athens_8_7,2.3499999999999996,NA,0,f,3,a,3,2.3499999999999996,25,0,No,NA
NAM,Athens,8,20,u,Athens_8_20,2.19,NA,13.4,h,3,c,3,13.4,18.66,6.34,Yes,NA
NAM,Athens,8,3,u,Athens_8_3,4.21,NA,22,a,4,d,3,22,11.36,13.64,Yes,NA
NAM,Athens,8,18,u,Athens_8_18,29.9,NA,NA,d,4,NA,NA,29.9,8.36,16.64,Yes,NA
NAM,Athens,8,2,u,Athens_8_2,2.44,NA,26.4,e,4,g,3,26.4,9.47,15.53,Yes,NA
NAM,Athens,9,18,u,Athens_9_18,2.8499999999999996,NA,0,g,4,a,4,2.8499999999999996,25,0,No,NA
NAM,Athens,9,7,u,Athens_9_7,4.6,NA,8.26,h,4,b,4,8.26,25,0,No,NA
NAM,Athens,9,20,u,Athens_9_20,5.52,NA,2.8,a,5,c,4,5.52,25,0,No,NA
NAM,Athens,9,2,u,Athens_9_2,5.14,NA,0,c,5,e,4,5.14,25,0,No,NA
NAM,Athens,9,12,u,Athens_9_12,0,NA,18.9,d,5,f,4,18.9,13.23,11.77,Yes,NA
NAM,Athens,9,19,u,Athens_9_19,3.16,NA,9.12,e,5,g,4,9.12,25,0,No,NA
NAM,Athens,9,3,u,Athens_9_3,9.98,NA,4.1,f,5,h,4,9.98,25,0,No,NA
NAM,Athens,10,13,u,Athens_10_13,3.36,NA,7,g,5,a,5,7,25,0,No,NA
NAM,Athens,10,4,u,Athens_10_4,4.74,NA,0,h,5,b,5,4.74,25,0,No,NA
NAM,Athens,10,17,u,Athens_10_17,2.79,NA,9.46,a,6,c,5,9.46,25,0,No,NA
NAM,Athens,10,5,u,Athens_10_5,4.37,NA,0,b,6,d,5,4.37,25,0,No,NA
NAM,Athens,10,16,u,Athens_10_16,5.119999999999999,NA,6.34,c,6,e,5,6.34,25,0,No,NA
NAM,Athens,10,2,u,Athens_10_2,4.659999999999999,NA,27.8,e,6,g,5,27.8,8.99,16.01,Yes,NA
NAM,Athens,10,3,u,Athens_10_3,11.7,NA,NA,g,6,NA,NA,11.7,21.37,3.63,No,NA
NAM,Athens,10,8,u,Athens_10_8,11.7,NA,NA,h,6,NA,NA,11.7,21.37,3.63,No,NA
NAM,Athens,21,14,r,Athens_21_14,12.2,NA,NA,a,7,NA,NA,12.2,20.49,4.51,No,NA
NAM,Athens,21,8,r,Athens_21_8,5.79,NA,7.8,b,7,a,6,7.8,25,0,No,NA
NAM,Athens,21,7,r,Athens_21_7,5.49,NA,5,d,7,c,6,5.49,25,0,No,NA
NAM,Athens,21,17,r,Athens_21_17,3.4099999999999997,NA,29.2,e,7,d,6,29.2,8.56,16.44,Yes,NA
NAM,Athens,21,6,r,Athens_21_6,4.359999999999999,NA,4.48,f,7,e,6,4.48,25,0,No,NA
NAM,Athens,21,5,r,Athens_21_5,3.04,NA,2.2800000000000002,g,7,f,6,3.04,25,0,No,NA
NAM,Athens,21,9,r,Athens_21_9,30.4,NA,NA,a,8,NA,NA,30.4,8.22,16.78,Yes,NA
NAM,Athens,22,14,r,Athens_22_14,4.609999999999999,NA,12.4,b,8,g,6,12.4,20.16,4.84,No,NA
NAM,Athens,22,16,r,Athens_22_16,2.96,NA,0,c,8,h,6,2.96,25,0,No,NA
NAM,Athens,22,13,r,Athens_22_13,52.6,NA,NA,d,8,NA,NA,52.6,4.75,20.25,Yes,NA
NAM,Athens,22,15,r,Athens_22_15,4.64,NA,19.1,e,8,a,7,19.1,13.09,11.91,Yes,NA
NAM,Athens,22,3,r,Athens_22_3,15.1,NA,NA,f,8,NA,NA,15.1,16.56,8.44,Yes,NA
NAM,Athens,22,10,r,Athens_22_10,10.5,NA,NA,g,8,NA,NA,10.5,23.81,1.19,No,NA
NAM,Athens,22,17,r,Athens_22_17,9.29,NA,16.4,h,8,b,7,16.4,15.24,9.76,Yes,NA
NAM,Athens,23,12,r,Athens_23_12,3.79,NA,29.2,b,9,d,7,29.2,8.56,16.44,Yes,NA
NAM,Athens,22,19,r,Athens_22_19,6.859999999999999,NA,6.9,e,9,c,7,6.9,25,0,No,NA
NAM,Athens,23,18,r,Athens_23_18,45.8,NA,NA,g,9,NA,NA,45.8,5.46,19.54,Yes,NA
NAM,Athens,23,11,r,Athens_23_11,7.58,NA,17.9,h,9,f,7,17.9,13.97,11.03,Yes,NA
NAM,Athens,23,14,r,Athens_23_14,8.47,NA,73,a,10,g,7,73,3.42,21.58,Yes,NA
NAM,Athens,23,15,r,Athens_23_15,16.9,NA,NA,b,10,NA,NA,16.9,14.79,10.21,Yes,NA
NAM,Athens,23,10,r,Athens_23_10,5,NA,0,c,10,h,7,5,25,0,No,NA
NAM,Athens,23,7,r,Athens_23_7,11.7,NA,NA,d,10,NA,NA,11.7,21.37,3.63,No,NA
NAM,Athens,24,19,r,Athens_24_19,12.9,NA,NA,f,10,NA,NA,12.9,19.38,5.62,Yes,NA
NAM,Athens,24,18,r,Athens_24_18,8.12,NA,26.4,g,10,a,8,26.4,9.47,15.53,Yes,NA
NAM,Athens,24,14,r,Athens_24_14,5.64,NA,2,b,11,b,8,5.64,25,0,No,NA
NAM,Athens,24,4,r,Athens_24_4,6,NA,2,c,11,c,8,6,25,0,No,NA
NAM,Athens,24,9,r,Athens_24_9,10,NA,NA,d,11,NA,NA,10,25,0,No,NA
NAM,Athens,24,12,r,Athens_24_12,3.42,NA,3.9,e,11,d,8,3.9,25,0,No,NA
NAM,Athens,24,2,r,Athens_24_2,2.8499999999999996,NA,12.6,f,11,e,8,12.6,19.84,5.16,Yes,NA
NAM,Athens,25,2,r,Athens_25_2,3.8,NA,0,g,11,f,8,3.8,25,0,No,NA
NAM,Athens,25,21,r,Athens_25_21,4.25,NA,6.44,h,11,g,8,6.44,25,0,No,NA
NAM,Athens,25,6,r,Athens_25_6,3.05,NA,2,b,12,a,9,3.05,25,0,No,NA
NAM,Athens,25,12,r,Athens_25_12,4.67,NA,8.46,c,12,b,9,8.46,25,0,No,NA
NAM,Athens,25,18,r,Athens_25_18,2.9699999999999998,NA,8.78,d,12,c,9,8.78,25,0,No,NA
NAM,Athens,25,3,r,Athens_25_3,3.13,NA,9.3,e,12,d,9,9.3,25,0,No,NA
NAM,Athens,25,16,r,Athens_25_16,2.4499999999999997,NA,6.5,f,12,e,9,6.5,25,0,No,NA
NAM,Athens,25,20,r,Athens_25_20,2.3499999999999996,NA,3.9,h,12,g,9,3.9,25,0,No,NA
SAM,Bogota,1,2,u,Bogota_1_2,NA,NA,6.92,NA,NA,b,1,6.92,25,0,No,BOG-21
SAM,Bogota,1,3,u,Bogota_1_3,NA,NA,61.2,NA,NA,c,1,61.2,4.08,20.92,Yes,BOG-22
SAM,Bogota,1,6,u,Bogota_1_6,NA,NA,19.5,NA,NA,f,1,19.5,12.82,12.18,Yes,BOG-23
SAM,Bogota,2,1,u,Bogota_2_1,NA,NA,3.24,NA,NA,b,2,3.24,25,0,No,BOG-24
SAM,Bogota,3,3,u,Bogota_3_3,NA,NA,5.659999999999999,NA,NA,f,3,5.659999999999999,25,0,No,BOG-25
SAM,Bogota,3,4,u,Bogota_3_4,NA,NA,4.72,NA,NA,g,3,4.72,25,0,No,BOG-26
SAM,Bogota,3,6,u,Bogota_3_6,NA,NA,11.3,NA,NA,a,4,11.3,22.12,2.88,No,BOG-27
SAM,Bogota,3,10,u,Bogota_3_10,NA,NA,10.1,NA,NA,e,4,10.1,24.75,0.25,No,BOG-28
SAM,Bogota,4,1,u,Bogota_4_1,NA,NA,3.66,NA,NA,f,4,3.66,25,0,No,BOG-29
SAM,Bogota,4,2,u,Bogota_4_2,NA,NA,5.26,NA,NA,g,4,5.26,25,0,No,BOG-30
SAM,Bogota,4,3,u,Bogota_4_3,NA,NA,6.02,NA,NA,h,4,6.02,25,0,No,BOG-31
SAM,Bogota,4,4,u,Bogota_4_4,NA,NA,12,NA,NA,a,5,12,20.83,4.17,No,BOG-32
SAM,Bogota,4,5,u,Bogota_4_5,NA,NA,4.34,NA,NA,b,5,4.34,25,0,No,BOG-33
SAM,Bogota,4,6,u,Bogota_4_6,NA,NA,4.859999999999999,NA,NA,c,5,4.859999999999999,25,0,No,BOG-34
SAM,Bogota,4,8,u,Bogota_4_8,NA,NA,5.42,NA,NA,e,5,5.42,25,0,No,BOG-35
SAM,Bogota,4,9,u,Bogota_4_9,NA,NA,64,NA,NA,f,5,64,3.91,21.09,Yes,BOG-36
SAM,Bogota,5,1,u,Bogota_5_1,NA,NA,14.9,NA,NA,h,5,14.9,16.78,8.22,Yes,BOG-37
SAM,Bogota,5,2,u,Bogota_5_2,NA,NA,11.2,NA,NA,a,6,11.2,22.32,2.68,No,BOG-38
SAM,Bogota,5,3,u,Bogota_5_3,NA,NA,14.7,NA,NA,b,6,14.7,17.01,7.99,Yes,BOG-39
SAM,Bogota,5,5,u,Bogota_5_5,NA,NA,4.38,NA,NA,d,6,4.38,25,0,No,BOG-40
SAM,Bogota,5,6,u,Bogota_5_6,NA,NA,3.18,NA,NA,e,6,3.18,25,0,No,BOG-41
SAM,Bogota,5,7,u,Bogota_5_7,NA,NA,23.6,NA,NA,f,6,23.6,10.59,14.41,Yes,BOG-42
SAM,Bogota,5,8,u,Bogota_5_8,NA,NA,22.2,NA,NA,g,6,22.2,11.26,13.74,Yes,BOG-43
SAM,Bogota,36,2,r,Bogota_36_2,NA,NA,47.4,NA,NA,b,7,47.4,5.27,19.73,Yes,BOG-44
SAM,Bogota,36,3,r,Bogota_36_3,NA,NA,4.619999999999999,NA,NA,c,7,4.619999999999999,25,0,No,BOG-45
SAM,Bogota,36,7,r,Bogota_36_7,NA,NA,5.18,NA,NA,g,7,5.18,25,0,No,BOG-46
SAM,Bogota,37,10,r,Bogota_37_10,NA,NA,4.3,NA,NA,d,9,4.3,25,0,No,BOG-47
SAM,Bogota,38,2,r,Bogota_38_2,NA,NA,3.08,NA,NA,f,9,3.08,25,0,No,BOG-48
SAM,Bogota,38,3,r,Bogota_38_3,NA,NA,9.94,NA,NA,g,9,9.94,25,0,No,BOG-49
SAM,Bogota,38,7,r,Bogota_38_7,NA,NA,2.72,NA,NA,b,10,2.72,25,0,No,BOG-50
SAM,Bogota,38,10,r,Bogota_38_10,NA,NA,2.84,NA,NA,e,10,2.84,25,0,No,BOG-51
SAM,Bogota,39,1,r,Bogota_39_1,NA,NA,8.88,NA,NA,f,10,8.88,25,0,No,BOG-52
SAM,Bogota,39,3,r,Bogota_39_3,NA,NA,2.84,NA,NA,h,10,2.84,25,0,No,BOG-53
SAM,Bogota,39,4,r,Bogota_39_4,NA,NA,8.719999999999999,NA,NA,a,11,8.719999999999999,25,0,No,BOG-54
SAM,Bogota,39,5,r,Bogota_39_5,NA,NA,21.6,NA,NA,b,11,21.6,11.57,13.43,Yes,BOG-55
SAM,Bogota,39,7,r,Bogota_39_7,NA,NA,7.46,NA,NA,d,11,7.46,25,0,No,BOG-56
SAM,Bogota,39,9,r,Bogota_39_9,NA,NA,63.6,NA,NA,f,11,63.6,3.93,21.07,Yes,BOG-57
SAM,Bogota,40,2,r,Bogota_40_2,NA,NA,2.94,NA,NA,a,12,2.94,25,0,No,BOG-58
SAM,Bogota,40,4,r,Bogota_40_4,NA,NA,8.4,NA,NA,b,12,8.4,25,0,No,BOG-59
SAM,Bogota,40,5,r,Bogota_40_5,NA,NA,3.02,NA,NA,c,12,3.02,25,0,No,BOG-60
SAM,Bogota,40,6,r,Bogota_40_6,NA,NA,6.359999999999999,NA,NA,d,12,6.359999999999999,25,0,No,BOG-61
SAM,Bogota,40,9,r,Bogota_40_9,NA,NA,2.2,NA,NA,g,12,2.2,25,0,No,BOG-62
SAM,Buenos_Aires,23,10,u,Buenos_Aires_23_10,NA,NA,20.2,NA,NA,d,1,20.2,12.38,12.62,Yes,BUE-21
SAM,Buenos_Aires,23,9,u,Buenos_Aires_23_9,NA,NA,20.6,NA,NA,e,1,20.6,12.14,12.86,Yes,BUE-22
SAM,Buenos_Aires,23,2,u,Buenos_Aires_23_2,NA,NA,5.5,NA,NA,f,1,5.5,25,0,No,BUE-23
SAM,Buenos_Aires,23,1,u,Buenos_Aires_23_1,NA,NA,35.2,NA,NA,h,1,35.2,7.1,17.9,Yes,BUE-24
SAM,Buenos_Aires,23,7,u,Buenos_Aires_23_7,NA,NA,27.2,NA,NA,a,2,27.2,9.19,15.81,Yes,BUE-25
SAM,Buenos_Aires,23,8,u,Buenos_Aires_23_8,NA,NA,8.62,NA,NA,b,2,8.62,25,0,No,BUE-26
SAM,Buenos_Aires,22,11,u,Buenos_Aires_22_11,NA,NA,23.6,NA,NA,c,2,23.6,10.59,14.41,Yes,BUE-27
SAM,Buenos_Aires,22,9,u,Buenos_Aires_22_9,NA,NA,19.6,NA,NA,d,2,19.6,12.76,12.24,Yes,BUE-28
SAM,Buenos_Aires,22,5,u,Buenos_Aires_22_5,NA,NA,44.8,NA,NA,g,2,44.8,5.58,19.42,Yes,BUE-29
SAM,Buenos_Aires,22,3,u,Buenos_Aires_22_3,NA,NA,14.3,NA,NA,h,2,14.3,17.48,7.52,Yes,BUE-30
SAM,Buenos_Aires,22,2,u,Buenos_Aires_22_2,NA,NA,35,NA,NA,a,3,35,7.14,17.86,Yes,BUE-31
SAM,Buenos_Aires,22,14,u,Buenos_Aires_22_14,NA,NA,9.32,NA,NA,b,3,9.32,25,0,No,BUE-32
SAM,Buenos_Aires,22,17,u,Buenos_Aires_22_17,NA,NA,10.8,NA,NA,c,3,10.8,23.15,1.85,No,BUE-33
SAM,Buenos_Aires,21,10,u,Buenos_Aires_21_10,NA,NA,13.5,NA,NA,e,3,13.5,18.52,6.48,Yes,BUE-34
SAM,Buenos_Aires,21,7,u,Buenos_Aires_21_7,NA,NA,9.739999999999998,NA,NA,g,3,9.739999999999998,25,0,No,BUE-35
SAM,Buenos_Aires,21,6,u,Buenos_Aires_21_6,NA,NA,6.819999999999999,NA,NA,h,3,6.819999999999999,25,0,No,BUE-36
SAM,Buenos_Aires,21,16,u,Buenos_Aires_21_16,NA,NA,10.9,NA,NA,d,4,10.9,22.94,2.06,No,BUE-37
SAM,Buenos_Aires,21,17,u,Buenos_Aires_21_17,NA,NA,5.24,NA,NA,e,4,5.24,25,0,No,BUE-38
SAM,Buenos_Aires,19,6,u,Buenos_Aires_19_6,NA,NA,7.06,NA,NA,f,4,7.06,25,0,No,BUE-39
SAM,Buenos_Aires,19,2,u,Buenos_Aires_19_2,NA,NA,53.8,NA,NA,g,4,53.8,4.65,20.35,Yes,BUE-40
SAM,Buenos_Aires,19,1,u,Buenos_Aires_19_1,NA,NA,7.7,NA,NA,h,4,7.7,25,0,No,BUE-41
SAM,Buenos_Aires,19,3,u,Buenos_Aires_19_3,NA,NA,49,NA,NA,a,5,49,5.1,19.9,Yes,BUE-42
SAM,Buenos_Aires,19,11,u,Buenos_Aires_19_11,NA,NA,33.4,NA,NA,c,5,33.4,7.49,17.51,Yes,BUE-43
SAM,Buenos_Aires,19,13,u,Buenos_Aires_19_13,NA,NA,35,NA,NA,d,5,35,7.14,17.86,Yes,BUE-44
SAM,Buenos_Aires,19,17,u,Buenos_Aires_19_17,NA,NA,12.9,NA,NA,f,5,12.9,19.38,5.62,Yes,BUE-45
SAM,Buenos_Aires,19,19,u,Buenos_Aires_19_19,NA,NA,55.8,NA,NA,g,5,55.8,4.48,20.52,Yes,BUE-46
SAM,Buenos_Aires,18,3,u,Buenos_Aires_18_3,NA,NA,3.36,NA,NA,h,5,3.36,25,0,No,BUE-47
SAM,Buenos_Aires,18,4,u,Buenos_Aires_18_4,NA,NA,7.619999999999999,NA,NA,a,6,7.619999999999999,25,0,No,BUE-48
SAM,Buenos_Aires,18,13,u,Buenos_Aires_18_13,NA,NA,44.6,NA,NA,c,6,44.6,5.61,19.39,Yes,BUE-49
SAM,Buenos_Aires,18,15,u,Buenos_Aires_18_15,NA,NA,7.659999999999999,NA,NA,d,6,7.659999999999999,25,0,No,BUE-50
SAM,Buenos_Aires,18,9,u,Buenos_Aires_18_9,NA,NA,4.88,NA,NA,f,6,4.88,25,0,No,BUE-51
SAM,Buenos_Aires,18,2,u,Buenos_Aires_18_2,NA,NA,25.4,NA,NA,g,6,25.4,9.84,15.16,Yes,BUE-52
SAM,Buenos_Aires,18,17,u,Buenos_Aires_18_17,NA,NA,20.2,NA,NA,h,6,20.2,12.38,12.62,Yes,BUE-53
SAM,Buenos_Aires,5,2,r,Buenos_Aires_5_2,NA,NA,30.8,NA,NA,b,7,30.8,8.12,16.88,Yes,BUE-54
SAM,Buenos_Aires,5,8,r,Buenos_Aires_5_8,NA,NA,10.6,NA,NA,c,7,10.6,23.58,1.42,No,BUE-55
SAM,Buenos_Aires,5,15,r,Buenos_Aires_5_15,NA,NA,5.859999999999999,NA,NA,d,7,5.859999999999999,25,0,No,BUE-56
SAM,Buenos_Aires,5,19,r,Buenos_Aires_5_19,NA,NA,2.94,NA,NA,h,7,2.94,25,0,No,BUE-57
SAM,Buenos_Aires,5,18,r,Buenos_Aires_5_18,NA,NA,5,NA,NA,a,8,5,25,0,No,BUE-58
SAM,Buenos_Aires,4,17,r,Buenos_Aires_4_17,NA,NA,7.6,NA,NA,b,8,7.6,25,0,No,BUE-59
SAM,Buenos_Aires,4,12,r,Buenos_Aires_4_12,NA,NA,4.72,NA,NA,d,8,4.72,25,0,No,BUE-60
SAM,Buenos_Aires,4,8,r,Buenos_Aires_4_8,NA,NA,7.56,NA,NA,e,8,7.56,25,0,No,BUE-61
SAM,Buenos_Aires,4,2,r,Buenos_Aires_4_2,NA,NA,7,NA,NA,g,8,7,25,0,No,BUE-62
SAM,Buenos_Aires,4,6,r,Buenos_Aires_4_6,NA,NA,25,NA,NA,h,8,25,10,15,Yes,BUE-63
SAM,Buenos_Aires,4,4,r,Buenos_Aires_4_4,NA,NA,12.4,NA,NA,a,9,12.4,20.16,4.84,No,BUE-64
SAM,Buenos_Aires,4,3,r,Buenos_Aires_4_3,NA,NA,9.239999999999998,NA,NA,c,9,9.239999999999998,25,0,No,BUE-65
SAM,Buenos_Aires,3,7,r,Buenos_Aires_3_7,NA,NA,2.3,NA,NA,e,9,2.3,25,0,No,BUE-66
SAM,Buenos_Aires,3,1,r,Buenos_Aires_3_1,NA,NA,4.359999999999999,NA,NA,g,9,4.359999999999999,25,0,No,BUE-67
SAM,Buenos_Aires,3,20,r,Buenos_Aires_3_20,NA,NA,7.88,NA,NA,d,10,7.88,25,0,No,BUE-68
SAM,Buenos_Aires,2,7,r,Buenos_Aires_2_7,NA,NA,2.2600000000000002,NA,NA,e,10,2.2600000000000002,25,0,No,BUE-69
SAM,Buenos_Aires,2,16,r,Buenos_Aires_2_16,NA,NA,3.64,NA,NA,g,10,3.64,25,0,No,BUE-70
SAM,Buenos_Aires,2,20,r,Buenos_Aires_2_20,NA,NA,16,NA,NA,a,11,16,15.62,9.38,Yes,BUE-71
SAM,Buenos_Aires,2,12,r,Buenos_Aires_2_12,NA,NA,4,NA,NA,d,11,4,25,0,No,BUE-72
SAM,Buenos_Aires,2,5,r,Buenos_Aires_2_5,NA,NA,4.88,NA,NA,e,11,4.88,25,0,No,BUE-73
SAM,Buenos_Aires,1,20,r,Buenos_Aires_1_20,NA,NA,6.619999999999999,NA,NA,g,11,6.619999999999999,25,0,No,BUE-74
SAM,Buenos_Aires,1,19,r,Buenos_Aires_1_19,NA,NA,9.5,NA,NA,h,11,9.5,25,0,No,BUE-75
SAM,Buenos_Aires,1,11,r,Buenos_Aires_1_11,NA,NA,9.48,NA,NA,e,12,9.48,25,0,No,BUE-76
SAM,Buenos_Aires,1,6,r,Buenos_Aires_1_6,NA,NA,4.159999999999999,NA,NA,g,12,4.159999999999999,25,0,No,BUE-77
SAM,Buenos_Aires,1,5,r,Buenos_Aires_1_5,NA,NA,5.88,NA,NA,h,12,5.88,25,0,No,BUE-78
NAM,Calgary,2,10,u,Calgary_2_10,12.3,NA,NA,c,1,NA,NA,12.3,20.33,4.67,No,CAL-21
NAM,Calgary,2,9,u,Calgary_2_9,12.9,NA,NA,d,1,NA,NA,12.9,19.38,5.62,Yes,CAL-22
NAM,Calgary,2,5,u,Calgary_2_5,18.8,NA,NA,g,1,NA,NA,18.8,13.3,11.7,Yes,CAL-23
NAM,Calgary,2,4,u,Calgary_2_4,34.2,NA,NA,h,1,NA,NA,34.2,7.31,17.69,Yes,CAL-24
NAM,Calgary,2,3,u,Calgary_2_3,8.66,NA,NA,a,2,NA,NA,8.66,25,0,No,CAL-25
NAM,Calgary,2,1,u,Calgary_2_1,10.9,NA,NA,b,2,NA,NA,10.9,22.94,2.06,No,CAL-26
NAM,Calgary,32,11,u,Calgary_32_11,7.88,NA,NA,c,2,NA,NA,7.88,25,0,No,CAL-27
NAM,Calgary,32,9,u,Calgary_32_9,16.4,NA,NA,e,2,NA,NA,16.4,15.24,9.76,Yes,CAL-28
NAM,Calgary,32,8,u,Calgary_32_8,6.05,NA,NA,f,2,NA,NA,6.05,25,0,No,CAL-29
NAM,Calgary,32,7,u,Calgary_32_7,5.67,NA,NA,g,2,NA,NA,5.67,25,0,No,CAL-30
NAM,Calgary,32,4,u,Calgary_32_4,8.96,NA,NA,a,3,NA,NA,8.96,25,0,No,CAL-31
NAM,Calgary,32,3,u,Calgary_32_3,8.07,NA,NA,b,3,NA,NA,8.07,25,0,No,CAL-32
NAM,Calgary,32,2,u,Calgary_32_2,22.9,NA,NA,c,3,NA,NA,22.9,10.92,14.08,Yes,CAL-33
NAM,Calgary,32,1,u,Calgary_32_1,29.6,NA,NA,d,3,NA,NA,29.6,8.45,16.55,Yes,CAL-34
NAM,Calgary,35,16,u,Calgary_35_16,5.930000000000001,NA,NA,e,3,NA,NA,5.930000000000001,25,0,No,CAL-35
NAM,Calgary,35,12,u,Calgary_35_12,1.96,NA,NA,f,3,NA,NA,1.96,25,0,No,CAL-36
NAM,Calgary,35,10,u,Calgary_35_10,4.25,NA,NA,g,3,NA,NA,4.25,25,0,No,CAL-37
NAM,Calgary,35,8,u,Calgary_35_8,5.08,NA,NA,h,3,NA,NA,5.08,25,0,No,CAL-38
NAM,Calgary,35,7,u,Calgary_35_7,9.62,NA,NA,a,4,NA,NA,9.62,25,0,No,CAL-39
NAM,Calgary,35,6,u,Calgary_35_6,6.26,NA,NA,b,4,NA,NA,6.26,25,0,No,CAL-40
NAM,Calgary,35,3,u,Calgary_35_3,27.8,NA,NA,c,4,NA,NA,27.8,8.99,16.01,Yes,CAL-41
NAM,Calgary,36,9,u,Calgary_36_9,33.6,NA,NA,h,4,NA,NA,33.6,7.44,17.56,Yes,CAL-42
NAM,Calgary,36,8,u,Calgary_36_8,9.93,NA,NA,a,5,NA,NA,9.93,25,0,No,CAL-43
NAM,Calgary,36,7,u,Calgary_36_7,13.1,NA,NA,b,5,NA,NA,13.1,19.08,5.92,Yes,CAL-44
NAM,Calgary,36,5,u,Calgary_36_5,19.8,NA,NA,c,5,NA,NA,19.8,12.63,12.37,Yes,CAL-45
NAM,Calgary,36,4,u,Calgary_36_4,23.3,NA,NA,d,5,NA,NA,23.3,10.73,14.27,Yes,CAL-46
NAM,Calgary,36,2,u,Calgary_36_2,14.6,NA,NA,e,5,NA,NA,14.6,17.12,7.88,Yes,CAL-47
NAM,Calgary,36,1,u,Calgary_36_1,1.54,NA,NA,f,5,NA,NA,1.54,25,0,No,CAL-48
NAM,Calgary,37,12,u,Calgary_37_12,3.13,NA,NA,g,5,NA,NA,3.13,25,0,No,CAL-49
NAM,Calgary,37,11,u,Calgary_37_11,4.46,NA,NA,h,5,NA,NA,4.46,25,0,No,CAL-50
NAM,Calgary,37,9,u,Calgary_37_9,16.7,NA,NA,b,6,NA,NA,16.7,14.97,10.03,Yes,CAL-51
NAM,Calgary,37,8,u,Calgary_37_8,18.3,NA,NA,c,6,NA,NA,18.3,13.66,11.34,Yes,CAL-52
NAM,Calgary,37,6,u,Calgary_37_6,11.9,NA,NA,e,6,NA,NA,11.9,21.01,3.99,No,CAL-53
NAM,Calgary,37,4,u,Calgary_37_4,27.4,NA,NA,f,6,NA,NA,27.4,9.12,15.88,Yes,CAL-54
NAM,Calgary,37,3,u,Calgary_37_3,9.46,NA,NA,g,6,NA,NA,9.46,25,0,No,CAL-55
NAM,Calgary,37,2,u,Calgary_37_2,2.9099999999999997,NA,NA,h,6,NA,NA,2.9099999999999997,25,0,No,CAL-56
NAM,Calgary,23,15,r,Calgary_23_15,14.1,NA,NA,a,7,NA,NA,14.1,17.73,7.27,Yes,CAL-57
NAM,Calgary,23,14,r,Calgary_23_14,13.2,NA,NA,b,7,NA,NA,13.2,18.94,6.06,Yes,CAL-58
NAM,Calgary,23,13,r,Calgary_23_13,14.7,NA,NA,c,7,NA,NA,14.7,17.01,7.99,Yes,CAL-59
NAM,Calgary,23,8,r,Calgary_23_8,7.17,NA,NA,e,7,NA,NA,7.17,25,0,No,CAL-60
