PC1,PC2,sample,continent,range,city,pop,individual,site
-0.03200266646681013,0.009162651645244092,Linkoping_27_6,EU,Native,Linkoping,27,6,r
-0.02379884056760573,0.01023076248582333,Linkoping_37_7,EU,Native,Linkoping,37,7,r
0.002003679072685719,0.013794306307538973,Linkoping_37_6,EU,Native,Linkoping,37,6,r
-0.026789388365706622,0.022141888599420723,Linkoping_38_1,EU,Native,Linkoping,38,1,r
-0.02985930576385878,0.002267289004767813,Linkoping_38_10,EU,Native,Linkoping,38,10,r
-0.03817962514974039,-0.024219355147313285,Linkoping_40_1,EU,Native,Linkoping,40,1,r
-0.01919776938880725,-0.01623795005376416,Linkoping_40_2,EU,Native,Linkoping,40,2,r
-0.03485606702980363,9.246187590051943e-4,Linkoping_13_3,EU,Native,Linkoping,13,3,u
-0.024836273496426094,-0.01007904715839719,Linkoping_13_7,EU,Native,Linkoping,13,7,u
-0.029941286406119073,0.011056392637939701,Linkoping_15_4,EU,Native,Linkoping,15,4,u
-0.01895152876351303,0.0046288308084723685,Linkoping_15_1,EU,Native,Linkoping,15,1,u
-0.0438586311345031,0.018272134809773296,Linkoping_16_3,EU,Native,Linkoping,16,3,u
-0.03070063341260015,-0.019905122252583212,Linkoping_16_1,EU,Native,Linkoping,16,1,u
-0.003036157486631315,-0.01730319453544743,Linkoping_5_7,EU,Native,Linkoping,5,7,u
-0.026606064309258597,0.0026573093920375795,Linkoping_5_6,EU,Native,Linkoping,5,6,u
-0.029657555162533305,-0.007281089466828493,Linkoping_8_7,EU,Native,Linkoping,8,7,u
-0.0034259158222825874,0.020522594077900913,Loja_1_19,SAM,Introduced,Loja,1,19,r
-0.03839204772573453,0.023628766352732693,Loja_1_7,SAM,Introduced,Loja,1,7,r
-0.02780118367305207,0.009871101522337285,Loja_2_10,SAM,Introduced,Loja,2,10,r
-0.02481845799895132,0.03353400236751413,Loja_2_20,SAM,Introduced,Loja,2,20,r
-0.022718907911460844,0.04997359938285773,Loja_3_5,SAM,Introduced,Loja,3,5,r
-0.016919100285081132,0.02288086815425187,Loja_3_4,SAM,Introduced,Loja,3,4,r
-0.00928712271747974,0.018745069805430045,Loja_3_2,SAM,Introduced,Loja,3,2,r
-0.026519271661797912,0.010033079989859313,Loja_2_7,SAM,Introduced,Loja,2,7,r
-0.019437601809812452,0.019178478930461255,Loja_2_6,SAM,Introduced,Loja,2,6,r
-0.024229015243639934,0.028917032658523623,Loja_2_2,SAM,Introduced,Loja,2,2,r
0.0060363498345434915,0.01744021235270898,Loja_36_5,SAM,Introduced,Loja,36,5,u
-0.002891816223221,0.019477679021141017,Loja_36_19,SAM,Introduced,Loja,36,19,u
-0.010574504791575907,0.015457890230618757,Loja_37_15,SAM,Introduced,Loja,37,15,u
-0.0294298158270917,0.018826541589500857,Loja_37_10,SAM,Introduced,Loja,37,10,u
-0.027937930628954916,0.028415912429320168,Loja_38_7,SAM,Introduced,Loja,38,7,u
-0.03255072559810859,0.03573435731292165,Loja_38_12,SAM,Introduced,Loja,38,12,u
-0.027718497312879783,0.019343246984725688,Loja_39_9,SAM,Introduced,Loja,39,9,u
-0.009898796413040445,0.02084171628575004,Loja_40_12,SAM,Introduced,Loja,40,12,u
-0.021174493215456253,0.013439190002454736,Loja_40_7,SAM,Introduced,Loja,40,7,u
-0.020842661395649248,0.012943490815793919,Loja_40_4,SAM,Introduced,Loja,40,4,u
-0.005618118445594254,-0.014838931413982811,Medellin_37_10,SAM,Introduced,Medellin,37,10,r
-0.018418434501846763,0.015537222302626823,Medellin_36_1,SAM,Introduced,Medellin,36,1,r
-0.015143315841177455,0.02559688392088562,Medellin_36_10,SAM,Introduced,Medellin,36,10,r
0.0070715287715439135,0.012259986980502912,Medellin_36_3,SAM,Introduced,Medellin,36,3,r
-0.011787296596311822,0.0031548345021841975,Medellin_37_4,SAM,Introduced,Medellin,37,4,r
-0.012032555586878595,-0.015302717797694824,Medellin_37_11,SAM,Introduced,Medellin,37,11,r
-0.028822364959549318,-0.016374237976263473,Medellin_36_12,SAM,Introduced,Medellin,36,12,r
6.087213426756002e-4,0.025341611712142734,Medellin_36_9,SAM,Introduced,Medellin,36,9,r
-3.693482997530122e-4,0.026034443000800954,Medellin_38_3,SAM,Introduced,Medellin,38,3,r
-0.008292094712416898,-0.017116663930952077,Medellin_36_16,SAM,Introduced,Medellin,36,16,r
-0.019103538411267964,0.01667399048194622,Medellin_4_10,SAM,Introduced,Medellin,4,10,u
-0.022822648832373216,0.022863511184632476,Medellin_2_8,SAM,Introduced,Medellin,2,8,u
0.04126518037065582,6.752785268243785e-4,Medellin_2_9,SAM,Introduced,Medellin,2,9,u
-0.02751324858660403,0.003797175738455693,Medellin_2_3,SAM,Introduced,Medellin,2,3,u
-0.028970111186330163,0.00596773874434442,Medellin_1_8,SAM,Introduced,Medellin,1,8,u
-0.01370941686964113,-0.014353082668719925,Medellin_1_17,SAM,Introduced,Medellin,1,17,u
-0.013203198751161585,0.011388909589140461,Medellin_2_19,SAM,Introduced,Medellin,2,19,u
-0.011954047115499283,0.014091805137611671,Medellin_3_2,SAM,Introduced,Medellin,3,2,u
-0.020433010181242568,0.003333784354445142,Medellin_5_2,SAM,Introduced,Medellin,5,2,u
-0.031692096122365676,0.02276158399672236,Medellin_4_6,SAM,Introduced,Medellin,4,6,u
0.012112816629499529,0.007614915672769754,Melbourne_6_19,OCE,Introduced,Melbourne,6,19,r
-0.01440700609827028,0.0077901480468787025,Melbourne_6_11,OCE,Introduced,Melbourne,6,11,r
0.0019945671308336673,0.0026088272117930273,Melbourne_5_11,OCE,Introduced,Melbourne,5,11,r
0.00841043970312056,-0.0226064058122378,Melbourne_2_13,OCE,Introduced,Melbourne,2,13,r
0.020032762199437924,-0.03134524972620104,Melbourne_2_2,OCE,Introduced,Melbourne,2,2,r
0.025757664920975875,-0.008762081834490771,Melbourne_5_8,OCE,Introduced,Melbourne,5,8,r
-9.242662453817647e-4,-0.02210371938876938,Melbourne_6_17,OCE,Introduced,Melbourne,6,17,r
0.006123297955229067,-0.05231647808542929,Melbourne_5_13,OCE,Introduced,Melbourne,5,13,r
0.010828568880042915,0.006235429795415438,Melbourne_5_19,OCE,Introduced,Melbourne,5,19,r
0.006848867319006237,0.0034975383520571644,Melbourne_25_14,OCE,Introduced,Melbourne,25,14,u
0.01692470969388276,-0.012875937928020512,Melbourne_25_6,OCE,Introduced,Melbourne,25,6,u
0.027889499515863888,-0.005544603181459597,Melbourne_29_2,OCE,Introduced,Melbourne,29,2,u
0.017681306447126583,0.022847198182539132,Melbourne_29_4,OCE,Introduced,Melbourne,29,4,u
0.040607184068318106,-0.008140590674381437,Melbourne_30_5,OCE,Introduced,Melbourne,30,5,u
-5.371096322548056e-4,-0.001121976176313197,Melbourne_30_1,OCE,Introduced,Melbourne,30,1,u
-9.416110181786252e-4,0.015782414955001167,Melbourne_31_15,OCE,Introduced,Melbourne,31,15,u
0.0019963406536337106,0.01971594822279634,Melbourne_30_6,OCE,Introduced,Melbourne,30,6,u
0.011211410918611317,0.0021952286076233215,Melbourne_25_3,OCE,Introduced,Melbourne,25,3,u
0.004452560791458295,-0.021632783922540432,Melbourne_29_14,OCE,Introduced,Melbourne,29,14,u
0.02443579935501653,-0.0025040591441616144,Memphis_45_12,NAM,Introduced,Memphis,45,12,r
0.021969999068028715,0.007065102384964024,Memphis_47_1,NAM,Introduced,Memphis,47,1,r
0.026894722588721057,0.0010290083704046899,Memphis_45_14,NAM,Introduced,Memphis,45,14,r
0.030126937785877723,2.850147691230157e-4,Memphis_43_2,NAM,Introduced,Memphis,43,2,r
0.03721809258627623,0.004102865772276137,Memphis_43_8,NAM,Introduced,Memphis,43,8,r
0.022881418741069595,0.005561068611520213,Memphis_44_7,NAM,Introduced,Memphis,44,7,r
0.024421871741117724,0.012646978269620168,Memphis_44_9,NAM,Introduced,Memphis,44,9,r
0.03258502847315731,0.015272257906056847,Memphis_44_3,NAM,Introduced,Memphis,44,3,r
0.028029351019586642,0.005869586233853527,Memphis_43_10,NAM,Introduced,Memphis,43,10,r
0.03776977757363043,-0.01817318660129522,Memphis_43_5,NAM,Introduced,Memphis,43,5,r
0.032417219053800773,0.011867683777623858,Memphis_1_4,NAM,Introduced,Memphis,1,4,u
0.02680819306233404,0.005890808665110833,Memphis_1_2,NAM,Introduced,Memphis,1,2,u
0.023928572672441487,0.0028590209286724045,Memphis_2_1,NAM,Introduced,Memphis,2,1,u
0.024036317005973338,0.005319936750721762,Memphis_2_20,NAM,Introduced,Memphis,2,20,u
-0.002051421735667837,0.026684918655397488,Memphis_3_10,NAM,Introduced,Memphis,3,10,u
0.016910852838503763,0.010744048473126988,Memphis_4_5,NAM,Introduced,Memphis,4,5,u
0.022308253532949993,0.00872541167968864,Memphis_4_17,NAM,Introduced,Memphis,4,17,u
0.02375139907345066,0.023869121630065424,Memphis_5_14,NAM,Introduced,Memphis,5,14,u
0.02647924803046321,0.0035124704388195763,Memphis_5_12,NAM,Introduced,Memphis,5,12,u
0.010518807023628066,0.017298808359433905,Memphis_5_18,NAM,Introduced,Memphis,5,18,u
0.02287477003953921,0.0038070677252518663,Mexico_City_18_9,NAM,Introduced,Mexico_City,18,9,r
0.03654390795963967,0.011362536725904501,Mexico_City_18_5,NAM,Introduced,Mexico_City,18,5,r
0.03682698372088588,-0.0010321762069201857,Mexico_City_20_12,NAM,Introduced,Mexico_City,20,12,r
0.05169743005055576,-0.005248833609782597,Mexico_City_20_9,NAM,Introduced,Mexico_City,20,9,r
0.02293570513034202,-0.01135450963484192,Mexico_City_22_10,NAM,Introduced,Mexico_City,22,10,r
0.024054453280203295,-0.005164061606734394,Mexico_City_22_12,NAM,Introduced,Mexico_City,22,12,r
0.04420209029474861,0.01535723308231854,Mexico_City_24_15,NAM,Introduced,Mexico_City,24,15,r
0.038441385909427854,-2.5781862786054686e-4,Mexico_City_24_9,NAM,Introduced,Mexico_City,24,9,r
0.029323974188369975,-0.009667353344707629,Mexico_City_25_13,NAM,Introduced,Mexico_City,25,13,r
0.03198671152559205,0.002390101669212115,Mexico_City_25_8,NAM,Introduced,Mexico_City,25,8,r
-3.679138907107249e-4,0.011461834636314136,Mexico_City_1_12,NAM,Introduced,Mexico_City,1,12,u
0.01799764505048944,0.010960769343007427,Mexico_City_1_2,NAM,Introduced,Mexico_City,1,2,u
0.02657145965265766,0.006584246757035851,Mexico_City_2_9,NAM,Introduced,Mexico_City,2,9,u
0.023710584420064094,-0.007070305993499627,Mexico_City_2_5,NAM,Introduced,Mexico_City,2,5,u
0.03899147320932114,0.009300897962945948,Mexico_City_28_16,NAM,Introduced,Mexico_City,28,16,u
0.03335701252406668,3.5124337154851754e-4,Mexico_City_28_6,NAM,Introduced,Mexico_City,28,6,u
0.04789135120709438,-0.019632175838406443,Mexico_City_3_5,NAM,Introduced,Mexico_City,3,5,u
0.0336658736215247,-0.007099322921369275,Mexico_City_3_14,NAM,Introduced,Mexico_City,3,14,u
0.027974244385146247,-0.0024508841114028014,Mexico_City_30_11,NAM,Introduced,Mexico_City,30,11,u
0.026352549756758655,-0.0019951372233537592,Mexico_City_30_16,NAM,Introduced,Mexico_City,30,16,u
-0.034233244083349525,-0.027954695387610654,Munich_1_5,EU,Native,Munich,1,5,r
-0.03948849385298978,-0.021285899681066384,Munich_1_4,EU,Native,Munich,1,4,r
-0.020521566286814976,-0.00838525282833504,Munich_2_9,EU,Native,Munich,2,9,r
-0.02326323259904492,-0.019763396040234065,Munich_2_5,EU,Native,Munich,2,5,r
-0.002623420377953401,-0.01794972354192672,Munich_3_4,EU,Native,Munich,3,4,r
-0.023144126478436538,-0.004786978473794615,Munich_3_14,EU,Native,Munich,3,14,r
-0.023517037692786038,-0.013878313367810126,Munich_4_18,EU,Native,Munich,4,18,r
-0.005983221129180937,-0.004686553668218007,Munich_4_6,EU,Native,Munich,4,6,r
-0.010036137103015812,1.1875548841945122e-4,Munich_5_11,EU,Native,Munich,5,11,r
0.028306381968391348,-0.018869230528014435,Munich_5_1,EU,Native,Munich,5,1,r
0.0061142804326573845,-0.015794607864620107,Munich_47_6,EU,Native,Munich,47,6,u
-0.01804667959089989,0.013598737749916164,Munich_47_10,EU,Native,Munich,47,10,u
-0.006375306375946762,-0.024915004639577118,Munich_48_19,EU,Native,Munich,48,19,u
-0.030554218981163797,-0.0025691558253254387,Munich_48_12,EU,Native,Munich,48,12,u
-0.022730913324066966,-0.014847079543137338,Munich_50_13,EU,Native,Munich,50,13,u
-0.0479920535504623,-0.016874701938290007,Munich_50_15,EU,Native,Munich,50,15,u
-0.030331813548561407,-0.003382464751486845,Munich_51_13,EU,Native,Munich,51,13,u
-0.011920808574677847,-0.00487893891394459,Munich_51_8,EU,Native,Munich,51,8,u
-0.009381438901756764,0.004289581140436468,Munich_48_8,EU,Native,Munich,48,8,u
-0.02986525726869938,-0.004797405998713033,Munich_51_16,EU,Native,Munich,51,16,u
-0.0033180005538958825,0.02948856473232699,Paris_11_9,EU,Native,Paris,11,9,r
-0.001546090210571608,0.01685214453905989,Paris_11_6,EU,Native,Paris,11,6,r
-0.007572712296142347,0.023037494508977963,Paris_13_3,EU,Native,Paris,13,3,r
0.013907947186642393,0.011162963203808255,Paris_13_13,EU,Native,Paris,13,13,r
-0.009227101420768552,0.007195000399121978,Paris_15_13,EU,Native,Paris,15,13,r
0.003285958394354216,0.020255793303729813,Paris_6_1,EU,Native,Paris,6,1,r
0.0013876064444161788,0.010055857058684451,Paris_6_4,EU,Native,Paris,6,4,r
-0.0034132134824613565,0.010080803427476626,Paris_8_8,EU,Native,Paris,8,8,r
-0.007337648977242471,0.011674956826005794,Paris_8_10,EU,Native,Paris,8,10,r
0.013175152788469282,0.01856887974350499,Paris_2_9,EU,Native,Paris,2,9,u
0.008107691733110454,0.012036806269290956,Paris_2_2,EU,Native,Paris,2,2,u
-0.001717809795369136,0.004263399769309004,Paris_23_19,EU,Native,Paris,23,19,u
-0.00977513698760567,-0.004926695275892778,Paris_23_13,EU,Native,Paris,23,13,u
-0.009569930386979552,0.014088179571604548,Paris_25_13,EU,Native,Paris,25,13,u
8.462458847742355e-4,0.01586101766739653,Paris_25_2,EU,Native,Paris,25,2,u
-0.007852179692235707,0.016630182094372146,Paris_3_3,EU,Native,Paris,3,3,u
0.002774415452241939,0.007884520409429758,Paris_39_15,EU,Native,Paris,39,15,u
-0.0021285630731393665,0.013755790964143519,Paris_39_5,EU,Native,Paris,39,5,u
-0.02980189828371241,0.023834972453094853,Quito_1_12,SAM,Introduced,Quito,1,12,r
-0.02502209451449991,0.021476218300456887,Quito_1_18,SAM,Introduced,Quito,1,18,r
-0.03155683994914383,0.029384600772355548,Quito_2_17,SAM,Introduced,Quito,2,17,r
-0.025097364620184446,0.007133075004681142,Quito_2_19,SAM,Introduced,Quito,2,19,r
-0.03086935557042718,0.014281560968178347,Quito_3_2,SAM,Introduced,Quito,3,2,r
-0.027465818279285535,0.008768396477511445,Quito_3_19,SAM,Introduced,Quito,3,19,r
-0.0040191110005047374,0.018065748425863337,Quito_4_2,SAM,Introduced,Quito,4,2,r
-0.0059238942104596504,0.027067039159044938,Quito_4_8,SAM,Introduced,Quito,4,8,r
-0.019957110644111896,0.02674735890531785,Quito_6_15,SAM,Introduced,Quito,6,15,r
-0.02456078733596272,0.016055183305030474,Quito_3_15,SAM,Introduced,Quito,3,15,r
-0.025759658715744534,0.012227659321279389,Quito_36_12,SAM,Introduced,Quito,36,12,u
-0.01998866447827595,0.028938554745285838,Quito_37_14,SAM,Introduced,Quito,37,14,u
-0.020439255652390968,0.006193675757129779,Quito_36_15,SAM,Introduced,Quito,36,15,u
-0.024479735650549197,0.007260939686657728,Quito_37_2,SAM,Introduced,Quito,37,2,u
-0.013748297138619818,0.031524019415349026,Quito_37_7,SAM,Introduced,Quito,37,7,u
-0.0032002957408106955,0.0019641966723582364,Quito_40_2,SAM,Introduced,Quito,40,2,u
-0.027529941531257204,0.021544269249032442,Quito_36_13,SAM,Introduced,Quito,36,13,u
-0.020731163118211552,0.007693326306621146,Quito_40_5,SAM,Introduced,Quito,40,5,u
-0.032584786331791946,0.022576421629962408,Quito_39_17,SAM,Introduced,Quito,39,17,u
-0.027336679619209853,0.019934201307073966,Quito_39_6,SAM,Introduced,Quito,39,6,u
0.033064015923084326,-0.0020520160798597593,Tehran_27_10,ASI,Native,Tehran,27,10,r
0.012385776655049955,-0.0028042855910428537,Tehran_27_2,ASI,Native,Tehran,27,2,r
-0.061163653469280516,-0.08646724788295872,Tehran_28_6,ASI,Native,Tehran,28,6,r
-0.05348764531241566,-0.08140906829515221,Tehran_28_10,ASI,Native,Tehran,28,10,r
-0.027068775663047124,-0.03232038252260588,Tehran_35_5,ASI,Native,Tehran,35,5,r
-0.0586091906042695,-0.07030221956013975,Tehran_35_8,ASI,Native,Tehran,35,8,r
-0.05418790710858046,-0.06637101582663697,Tehran_36_11,ASI,Native,Tehran,36,11,r
-0.01729353619883846,-0.018622024195080553,Tehran_36_5,ASI,Native,Tehran,36,5,r
0.008231385874417001,5.520752406057494e-4,Tehran_37_1,ASI,Native,Tehran,37,1,r
-0.03633622848071504,-0.07740659172004863,Tehran_37_2,ASI,Native,Tehran,37,2,r
-0.0021012643376429607,-0.007111256134225159,Tehran_1_3,ASI,Native,Tehran,1,3,u
-3.9266770267008626e-4,-0.0048067722477849436,Tehran_1_5,ASI,Native,Tehran,1,5,u
-0.006461680642368823,-0.03437588938575218,Tehran_2_8,ASI,Native,Tehran,2,8,u
-0.06234470815514986,-0.07898651662583736,Tehran_2_6,ASI,Native,Tehran,2,6,u
-0.03580003970281353,-0.06777698180652095,Tehran_38_5,ASI,Native,Tehran,38,5,u
-0.046873439974471826,-0.0780773443912148,Tehran_38_10,ASI,Native,Tehran,38,10,u
-0.05400675161148249,-0.05684931207634508,Tehran_39_6,ASI,Native,Tehran,39,6,u
-0.07358538925540643,-0.07082413977577663,Tehran_39_5,ASI,Native,Tehran,39,5,u
-0.01966473019631966,-0.059223853496519055,Tehran_40_2,ASI,Native,Tehran,40,2,u
-0.035797516639678936,-0.05779601992233641,Tehran_40_9,ASI,Native,Tehran,40,9,u
5.408435993478075e-4,-0.05611402721633067,Thessa_42_4,EU,Native,Thessaloniki,42,4,r
-0.006592380921292472,-0.04222884489151245,Thessa_42_19,EU,Native,Thessaloniki,42,19,r
-0.01708890871020114,-0.04436521249825678,Thessa_43_10,EU,Native,Thessaloniki,43,10,r
-0.01621767798956922,-0.054786826158632354,Thessa_43_5,EU,Native,Thessaloniki,43,5,r
-0.016755965591605037,-0.052977848728919655,Thessa_44_7,EU,Native,Thessaloniki,44,7,r
-0.0225787698578437,-0.045347551922813076,Thessa_44_2,EU,Native,Thessaloniki,44,2,r
0.0035276211258389503,-0.031087192962072383,Thessa_45_18,EU,Native,Thessaloniki,45,18,r
0.0011080072329727917,-0.049975868167869156,Thessa_45_5,EU,Native,Thessaloniki,45,5,r
0.03162749099930562,-0.03718186083006607,Thessa_46_13,EU,Native,Thessaloniki,46,13,r
0.031762143087739725,-0.028831881893125414,Thessa_46_17,EU,Native,Thessaloniki,46,17,r
-0.02351854491879218,-0.03137032459679611,Thessa_1_11,EU,Native,Thessaloniki,1,11,u
-0.009720911373560868,-0.021463918346661632,Thessa_1_1,EU,Native,Thessaloniki,1,1,u
0.0022672325064998534,-0.028208260022755047,Thessa_2_16,EU,Native,Thessaloniki,2,16,u
-0.006336987796328351,-0.031178276051431586,Thessa_2_17,EU,Native,Thessaloniki,2,17,u
-0.011008235963226016,-0.01273108852778627,Thessa_3_18,EU,Native,Thessaloniki,3,18,u
-0.0026552914104307065,-0.023348875569198537,Thessa_3_3,EU,Native,Thessaloniki,3,3,u
-0.011674554780996622,-0.037427426932979554,Thessa_4_9,EU,Native,Thessaloniki,4,9,u
-0.01488334505144138,-0.0355690875213408,Thessa_4_17,EU,Native,Thessaloniki,4,17,u
-0.017831588500067747,-0.041752692445554455,Thessa_5_2,EU,Native,Thessaloniki,5,2,u
-0.008112981328125936,-0.027379982147711833,Thessa_5_7,EU,Native,Thessaloniki,5,7,u
0.013210137739989181,0.008472492475076936,Albuquerque_1_10,NAM,Introduced,Albuquerque,1,10,u
0.025055745748985662,-0.003305722089987301,Albuquerque_1_19,NAM,Introduced,Albuquerque,1,19,u
-0.003440067170839922,0.0029040058062798383,Albuquerque_1_3,NAM,Introduced,Albuquerque,1,3,u
0.02044577742868002,-0.008153919988643723,Albuquerque_1_4,NAM,Introduced,Albuquerque,1,4,u
0.012043822823382826,0.01225047497273936,Albuquerque_1_5,NAM,Introduced,Albuquerque,1,5,u
0.013058228616454729,0.00552097752670382,Albuquerque_1_7,NAM,Introduced,Albuquerque,1,7,u
0.012334400761422762,0.00914472184310252,Albuquerque_1_8,NAM,Introduced,Albuquerque,1,8,u
-0.0145218087033314,0.021234938346478924,Albuquerque_14_1,NAM,Introduced,Albuquerque,14,1,u
-0.00905022601960182,0.010171304799249159,Albuquerque_14_10,NAM,Introduced,Albuquerque,14,10,u
3.234015932381316e-5,0.016893858567502366,Albuquerque_14_14,NAM,Introduced,Albuquerque,14,14,u
0.011467562586699958,0.019096225835712397,Albuquerque_14_17,NAM,Introduced,Albuquerque,14,17,u
-0.006773941893707788,0.024111826000871243,Albuquerque_14_3,NAM,Introduced,Albuquerque,14,3,u
0.018136354180392132,0.0229992515735099,Albuquerque_14_4,NAM,Introduced,Albuquerque,14,4,u
0.02148312569837702,-0.007796010193601469,Albuquerque_14_5,NAM,Introduced,Albuquerque,14,5,u
0.012212965315904182,0.0015400407277263459,Albuquerque_14_8,NAM,Introduced,Albuquerque,14,8,u
-0.003048858478834818,0.016727918040607342,Albuquerque_15_1,NAM,Introduced,Albuquerque,15,1,u
0.012011282019151167,-1.652426466740799e-6,Albuquerque_15_11,NAM,Introduced,Albuquerque,15,11,u
-0.015676625073126907,-5.149463522450951e-4,Albuquerque_15_2,NAM,Introduced,Albuquerque,15,2,u
0.0030950552756414005,-0.001937487028752866,Albuquerque_15_5,NAM,Introduced,Albuquerque,15,5,u
-0.015724767815223153,0.020129473666959875,Albuquerque_15_7,NAM,Introduced,Albuquerque,15,7,u
-0.004989882849230944,0.008109157109230974,Albuquerque_15_8,NAM,Introduced,Albuquerque,15,8,u
0.011068099992180737,0.020518962604940218,Albuquerque_15_9,NAM,Introduced,Albuquerque,15,9,u
0.006362646765755723,0.008527449483041226,Albuquerque_2_1,NAM,Introduced,Albuquerque,2,1,u
0.0012183774582753275,-7.908021644794727e-4,Albuquerque_2_12,NAM,Introduced,Albuquerque,2,12,u
0.013780046341338675,0.0034706290321598054,Albuquerque_2_13,NAM,Introduced,Albuquerque,2,13,u
0.010510231422792447,0.018305038517487642,Albuquerque_2_14,NAM,Introduced,Albuquerque,2,14,u
0.02510985354022014,0.015886479255489198,Albuquerque_2_19,NAM,Introduced,Albuquerque,2,19,u
0.016253853645216712,-8.384919998470256e-4,Albuquerque_2_3,NAM,Introduced,Albuquerque,2,3,u
0.02342456043517897,0.008288389942203368,Albuquerque_2_6,NAM,Introduced,Albuquerque,2,6,u
0.014333628020843373,0.03587742620600641,Albuquerque_2_8,NAM,Introduced,Albuquerque,2,8,u
3.0556890161983146e-4,0.013106404798119581,Albuquerque_29_1,NAM,Introduced,Albuquerque,29,1,r
0.0016347553309818531,0.018668928079386908,Albuquerque_29_12,NAM,Introduced,Albuquerque,29,12,r
-0.0016845418915290972,0.036849659738681574,Albuquerque_29_13,NAM,Introduced,Albuquerque,29,13,r
0.0011757879653701594,0.020660543026655296,Albuquerque_29_6,NAM,Introduced,Albuquerque,29,6,r
0.010667219470490484,0.026047567968919584,Albuquerque_29_7,NAM,Introduced,Albuquerque,29,7,r
0.012678490851495755,0.03102383307819321,Albuquerque_29_8,NAM,Introduced,Albuquerque,29,8,r
0.007047879007523812,0.009638354967078265,Albuquerque_3_10,NAM,Introduced,Albuquerque,3,10,u
-4.076126934325191e-5,0.008072788391723137,Albuquerque_3_12,NAM,Introduced,Albuquerque,3,12,u
0.0014333062852416084,0.035391446457532214,Albuquerque_3_14,NAM,Introduced,Albuquerque,3,14,u
-0.01143758154629341,0.011769365077323905,Albuquerque_3_16,NAM,Introduced,Albuquerque,3,16,u
0.009994332522855033,0.025323503167610395,Albuquerque_3_7,NAM,Introduced,Albuquerque,3,7,u
-0.011480064769326661,0.0138863836803395,Albuquerque_3_9,NAM,Introduced,Albuquerque,3,9,u
-0.006919079263671358,0.008456057770698017,Albuquerque_32_1,NAM,Introduced,Albuquerque,32,1,r
-0.013498335972936124,0.02755351735606511,Albuquerque_32_10,NAM,Introduced,Albuquerque,32,10,r
-0.004495595513633892,0.020622720193566146,Albuquerque_32_11,NAM,Introduced,Albuquerque,32,11,r
0.010175689700106273,0.006176846628806256,Albuquerque_32_12,NAM,Introduced,Albuquerque,32,12,r
-0.022252723149867638,0.027315322048055504,Albuquerque_32_14,NAM,Introduced,Albuquerque,32,14,r
0.019296353640777336,-0.003246604644447333,Albuquerque_32_7,NAM,Introduced,Albuquerque,32,7,r
0.009460682363505555,0.0187327121286305,Albuquerque_32_8,NAM,Introduced,Albuquerque,32,8,r
0.011937910610055585,0.001754884970881791,Albuquerque_32_9,NAM,Introduced,Albuquerque,32,9,r
0.00694251383287363,0.018695108115591896,Albuquerque_33_1,NAM,Introduced,Albuquerque,33,1,r
-0.00782173880559106,0.024384046957477836,Albuquerque_33_10,NAM,Introduced,Albuquerque,33,10,r
0.023692717227587926,0.013917725877886398,Albuquerque_33_11,NAM,Introduced,Albuquerque,33,11,r
-0.008646152698243377,0.018680318821235227,Albuquerque_33_12,NAM,Introduced,Albuquerque,33,12,r
-0.011568670075702355,0.0017825186395899748,Albuquerque_33_14,NAM,Introduced,Albuquerque,33,14,r
-0.005829245609817983,0.007742305980622279,Albuquerque_33_4,NAM,Introduced,Albuquerque,33,4,r
-0.004864418426066611,0.013972680028227477,Albuquerque_33_6,NAM,Introduced,Albuquerque,33,6,r
0.013023328613335269,0.02202661627348881,Albuquerque_33_9,NAM,Introduced,Albuquerque,33,9,r
-0.0029977599310732645,0.03147739986040658,Albuquerque_35_10,NAM,Introduced,Albuquerque,35,10,r
-0.011914750763047283,0.01986699261930011,Albuquerque_35_11,NAM,Introduced,Albuquerque,35,11,r
-0.009099379519454701,0.024552620412560323,Albuquerque_35_4,NAM,Introduced,Albuquerque,35,4,r
-0.001551632938421449,0.0379930516178837,Albuquerque_35_5,NAM,Introduced,Albuquerque,35,5,r
-0.023899081708471253,0.03076768703683917,Albuquerque_35_7,NAM,Introduced,Albuquerque,35,7,r
0.018880506439281804,-0.003899522777751696,Albuquerque_35_8,NAM,Introduced,Albuquerque,35,8,r
0.0024928909718706736,0.030706397795114228,Albuquerque_35_9,NAM,Introduced,Albuquerque,35,9,r
-0.012469803102011744,0.019695130013594672,Albuquerque_36_1,NAM,Introduced,Albuquerque,36,1,r
0.0027235921882149574,-0.003662019516809116,Albuquerque_36_10,NAM,Introduced,Albuquerque,36,10,r
0.0074299375265875,0.01777533666793453,Albuquerque_36_12,NAM,Introduced,Albuquerque,36,12,r
0.004212479671074294,0.005375660353351076,Albuquerque_36_13,NAM,Introduced,Albuquerque,36,13,r
-5.56447706063212e-4,0.018396024265163128,Albuquerque_36_2,NAM,Introduced,Albuquerque,36,2,r
0.01725776073248836,0.005279039535035259,Albuquerque_36_6,NAM,Introduced,Albuquerque,36,6,r
0.030191890310235177,-0.012614366647306918,Albuquerque_36_7,NAM,Introduced,Albuquerque,36,7,r
0.01494865603220975,-0.013961308758570658,Albuquerque_36_9,NAM,Introduced,Albuquerque,36,9,r
-0.014456748577155539,0.0018201497403017562,Antwerp_1_13,EU,Native,Antwerp,1,13,u
