city,seed,fst,num_sum,denom_sum,nSites,betaLog_Dist,pvalLog_Dist,betaLog_fromGlobalModel,sig
Buenos_Aires,4,0.0035013391404530732,13.673387000000002,3905.18783,230208,0.015,0.95,0.599,Not significant
Buenos_Aires,40,0.0031836472675295917,12.445229000000005,3909.110512,230351,0.015,0.95,0.599,Not significant
Buenos_Aires,41,0.0038789113921753743,15.167590000000006,3910.269781,230262,0.015,0.95,0.599,Not significant
Buenos_Aires,42,0.0037278518976110626,14.585098,3912.467126,230328,0.015,0.95,0.599,Not significant
Buenos_Aires,43,0.005701211316154652,22.317444,3914.509174,230290,0.015,0.95,0.599,Not significant
Buenos_Aires,44,0.0038438167836272186,15.020684000000003,3907.752332,230230,0.015,0.95,0.599,Not significant
Buenos_Aires,45,0.003118768132163532,12.198412000000001,3911.291729,230332,0.015,0.95,0.599,Not significant
Buenos_Aires,46,0.003227808996603798,12.624062000000002,3911.0312949999998,230290,0.015,0.95,0.599,Not significant
Buenos_Aires,47,0.0031129099270251937,12.168972,3909.195025,230363,0.015,0.95,0.599,Not significant
Buenos_Aires,48,0.003558336663585692,13.904901000000011,3907.696858,230353,0.015,0.95,0.599,Not significant
Buenos_Aires,49,0.004509500917646852,17.616921,3906.623221,230205,0.015,0.95,0.599,Not significant
Buenos_Aires,5,0.0023546394801867436,9.207912,3910.540054,230281,0.015,0.95,0.599,Not significant
Buenos_Aires,50,0.0036100781235325514,14.116379000000006,3910.269672,230372,0.015,0.95,0.599,Not significant
Buenos_Aires,51,0.002713547017213025,10.601117,3906.737909,230278,0.015,0.95,0.599,Not significant
Buenos_Aires,52,0.002669771253774591,10.431321,3907.196538,230257,0.015,0.95,0.599,Not significant
Buenos_Aires,53,0.002353273958470595,9.196734000000001,3908.059224,230333,0.015,0.95,0.599,Not significant
Buenos_Aires,54,0.0022996429619211107,8.981678,3905.683686,230282,0.015,0.95,0.599,Not significant
Buenos_Aires,55,0.0035387531709451508,13.825967,3907.016492,230238,0.015,0.95,0.599,Not significant
Buenos_Aires,56,0.004595221488743208,17.959103,3908.212704,230234,0.015,0.95,0.599,Not significant
Buenos_Aires,57,0.0033394296409231497,13.060152,3910.892998,230308,0.015,0.95,0.599,Not significant
Buenos_Aires,58,0.0027827001672178033,10.874583000000001,3907.924802,230306,0.015,0.95,0.599,Not significant
Buenos_Aires,59,0.002825295907248058,11.027590000000004,3903.162841,230262,0.015,0.95,0.599,Not significant
Buenos_Aires,6,0.0037388623458483325,14.632116,3913.520918,230355,0.015,0.95,0.599,Not significant
Buenos_Aires,60,0.0030347716504217884,11.865919000000003,3909.987428,230244,0.015,0.95,0.599,Not significant
Buenos_Aires,61,0.002804374305235123,10.954707,3906.292744,230334,0.015,0.95,0.599,Not significant
Buenos_Aires,62,0.0021138025086199397,8.247266,3901.625609,230351,0.015,0.95,0.599,Not significant
Buenos_Aires,63,0.003217264689516765,12.566829000000002,3906.060027,230321,0.015,0.95,0.599,Not significant
Buenos_Aires,64,0.002989608789531262,11.664071000000005,3901.537566,230147,0.015,0.95,0.599,Not significant
Buenos_Aires,65,0.0031515444488111294,12.312166,3906.708663,230254,0.015,0.95,0.599,Not significant
Buenos_Aires,66,0.0025315701266888893,9.879254000000001,3902.421622,230179,0.015,0.95,0.599,Not significant
Buenos_Aires,67,0.0035158635205644684,13.738076,3907.454291,230178,0.015,0.95,0.599,Not significant
Buenos_Aires,68,0.0033657832185706874,13.158617000000001,3909.525999,230200,0.015,0.95,0.599,Not significant
Buenos_Aires,69,0.003200075257401373,12.51506500000001,3910.865837,230273,0.015,0.95,0.599,Not significant
Buenos_Aires,7,0.0032923827011216715,12.878470000000002,3911.595695,230246,0.015,0.95,0.599,Not significant
Buenos_Aires,70,0.0031080515036399905,12.154873000000002,3910.769492,230319,0.015,0.95,0.599,Not significant
Buenos_Aires,71,0.0026467605599245015,10.344529,3908.373563,230248,0.015,0.95,0.599,Not significant
Buenos_Aires,72,0.0034307859933844207,13.419384000000003,3911.46053,230326,0.015,0.95,0.599,Not significant
Buenos_Aires,73,0.00400210419341422,15.619279,3902.766706,230073,0.015,0.95,0.599,Not significant
Buenos_Aires,74,0.0033268454302018825,13.001798,3908.146102,230275,0.015,0.95,0.599,Not significant
Buenos_Aires,75,0.0025632105313119044,10.018957,3908.753057,230411,0.015,0.95,0.599,Not significant
Buenos_Aires,76,0.0023005465468804655,8.991653,3908.485578,230288,0.015,0.95,0.599,Not significant
Buenos_Aires,77,0.004836541468736702,18.878833,3903.374575,230112,0.015,0.95,0.599,Not significant
Buenos_Aires,78,0.0034020992473196205,13.290698,3906.616778,230225,0.015,0.95,0.599,Not significant
Buenos_Aires,79,0.0019541157269561044,7.634906,3907.089992,230381,0.015,0.95,0.599,Not significant
Buenos_Aires,8,0.0028800618311783615,11.243249,3903.822091,230280,0.015,0.95,0.599,Not significant
Buenos_Aires,80,0.004339618494036935,16.977765,3912.271326,230203,0.015,0.95,0.599,Not significant
Buenos_Aires,81,0.002815363394584872,11.000351000000002,3907.257948,230293,0.015,0.95,0.599,Not significant
Buenos_Aires,82,0.0035591120998990427,13.886197000000001,3901.590231,229976,0.015,0.95,0.599,Not significant
Buenos_Aires,83,0.0025468386781803843,9.940685,3903.146707,230297,0.015,0.95,0.599,Not significant
Buenos_Aires,84,0.003204519276934812,12.529389000000004,3909.912195,230174,0.015,0.95,0.599,Not significant
Buenos_Aires,85,0.002767512171897333,10.816338000000002,3908.325358,230305,0.015,0.95,0.599,Not significant
Buenos_Aires,86,0.003010615680920983,11.753572,3904.042643,230236,0.015,0.95,0.599,Not significant
Buenos_Aires,87,0.002922660807208683,11.413709000000003,3905.2458540000002,230239,0.015,0.95,0.599,Not significant
Buenos_Aires,88,0.002070302229211387,8.078513000000001,3902.093562,230184,0.015,0.95,0.599,Not significant
Buenos_Aires,89,0.003251648793830699,12.721664000000002,3912.373324,230338,0.015,0.95,0.599,Not significant
Buenos_Aires,9,0.003641607734588711,14.255424000000001,3914.596255,230316,0.015,0.95,0.599,Not significant
Buenos_Aires,90,0.0034473182084436248,13.494289000000002,3914.430924,230238,0.015,0.95,0.599,Not significant
Buenos_Aires,91,0.0033366638562461535,13.042504000000001,3908.8456499999998,230311,0.015,0.95,0.599,Not significant
Buenos_Aires,92,0.003141997394075653,12.262043,3902.626725,230239,0.015,0.95,0.599,Not significant
Buenos_Aires,93,0.0035943945566232756,14.063535000000002,3912.6297289999998,230323,0.015,0.95,0.599,Not significant
Buenos_Aires,94,0.002640370516760794,10.31361,3906.122241,230371,0.015,0.95,0.599,Not significant
Buenos_Aires,95,0.003491211743466279,13.633146000000002,3904.989729,230159,0.015,0.95,0.599,Not significant
Buenos_Aires,96,0.00350073534498818,13.678102,3907.208244,230200,0.015,0.95,0.599,Not significant
Buenos_Aires,97,0.0024628233860233017,9.623946,3907.688247,230268,0.015,0.95,0.599,Not significant
Buenos_Aires,98,0.004220029222819433,16.507124,3911.613671,230264,0.015,0.95,0.599,Not significant
Buenos_Aires,99,0.0025225670158599473,9.858051000000003,3907.944145,230226,0.015,0.95,0.599,Not significant
Calgary,1,0.0017046131803891982,7.279667,4270.568293,232262,1.168,0.014,1.346,Significantly positive
Calgary,10,0.0028801572510988404,12.301112,4270.986244,232284,1.168,0.014,1.346,Significantly positive
Calgary,100,0.0019104119825431147,8.1574,4269.96903,232290,1.168,0.014,1.346,Significantly positive
Calgary,11,0.0011713117770405877,5.002274,4270.659698,232277,1.168,0.014,1.346,Significantly positive
Calgary,12,0.0016238478934353414,6.935911,4271.281213,232250,1.168,0.014,1.346,Significantly positive
Calgary,13,0.0014411477340894494,6.152962,4269.487336,232305,1.168,0.014,1.346,Significantly positive
Calgary,14,0.0018682195371925521,7.978092,4270.425312,232280,1.168,0.014,1.346,Significantly positive
Calgary,15,0.0019477252895226695,8.320573000000001,4271.943813,232300,1.168,0.014,1.346,Significantly positive
Calgary,16,0.0014440604856677808,6.168555,4271.673563,232328,1.168,0.014,1.346,Significantly positive
Calgary,17,0.0022930021625742437,9.799185,4273.517557,232268,1.168,0.014,1.346,Significantly positive
Calgary,18,0.0023273213439005775,9.934077000000006,4268.459543,232152,1.168,0.014,1.346,Significantly positive
Calgary,19,0.0018368818421448008,7.83345,4264.536684,232289,1.168,0.014,1.346,Significantly positive
Calgary,2,0.0021788551493792303,9.303598000000003,4269.947914,232286,1.168,0.014,1.346,Significantly positive
Calgary,20,0.0018507979564915927,7.8971350000000005,4266.881197,232284,1.168,0.014,1.346,Significantly positive
Calgary,21,0.0030291806120872713,12.938817000000007,4271.391725,232265,1.168,0.014,1.346,Significantly positive
Calgary,22,0.003076456185959167,13.143910000000005,4272.419045,232269,1.168,0.014,1.346,Significantly positive
Calgary,23,0.0021953088053886538,9.3739,4269.968752,232288,1.168,0.014,1.346,Significantly positive
Calgary,24,0.002089985662657873,8.926485000000001,4271.074754,232229,1.168,0.014,1.346,Significantly positive
Calgary,25,0.003375812859181287,14.43567200000001,4276.206236,232279,1.168,0.014,1.346,Significantly positive
Calgary,26,0.003015640641215084,12.892971000000001,4275.367172,232333,1.168,0.014,1.346,Significantly positive
Calgary,27,0.0021138697670920353,9.028,4270.84021,232249,1.168,0.014,1.346,Significantly positive
Calgary,28,0.0012952890400207402,5.528568,4268.211827,232306,1.168,0.014,1.346,Significantly positive
Calgary,29,0.0021213599026628093,9.058218,4270.005287,232292,1.168,0.014,1.346,Significantly positive
Calgary,3,0.002591980629273136,11.06296,4268.149181,232231,1.168,0.014,1.346,Significantly positive
Calgary,30,0.0016541321881015088,7.061426,4268.961121,232273,1.168,0.014,1.346,Significantly positive
Calgary,31,0.0022753228718703105,9.716229,4270.263847,232290,1.168,0.014,1.346,Significantly positive
Calgary,32,0.0020659507260719565,8.820408000000004,4269.418379,232150,1.168,0.014,1.346,Significantly positive
Calgary,33,0.002011709810408287,8.589248,4269.625746,232271,1.168,0.014,1.346,Significantly positive
Calgary,34,0.0014405385835099867,6.15159,4270.340323,232294,1.168,0.014,1.346,Significantly positive
Calgary,35,0.0022433878127738954,9.582481,4271.433118,232239,1.168,0.014,1.346,Significantly positive
Calgary,36,0.001516836980272156,6.475067,4268.795582,232296,1.168,0.014,1.346,Significantly positive
Calgary,37,0.002150745221051858,9.178008,4267.361801,232254,1.168,0.014,1.346,Significantly positive
Calgary,38,0.002562032303856066,10.941238,4270.530853,232308,1.168,0.014,1.346,Significantly positive
Calgary,39,0.0014306944842227439,6.102901,4265.69129,232266,1.168,0.014,1.346,Significantly positive
Calgary,4,0.002748659869764096,11.753578000000003,4276.112199,232351,1.168,0.014,1.346,Significantly positive
Calgary,40,0.0016217903970066506,6.923621,4269.121961,232308,1.168,0.014,1.346,Significantly positive
Calgary,41,0.002543960728809193,10.867991000000005,4272.074988,232306,1.168,0.014,1.346,Significantly positive
Calgary,42,0.0020987265420920713,8.966688000000005,4272.442274,232282,1.168,0.014,1.346,Significantly positive
Calgary,43,0.0024455057931148036,10.445123000000002,4271.150381,232244,1.168,0.014,1.346,Significantly positive
Calgary,44,0.002433193492885786,10.388351000000002,4269.430701,232205,1.168,0.014,1.346,Significantly positive
Calgary,45,0.003233198715037722,13.82003800000001,4274.41652,232323,1.168,0.014,1.346,Significantly positive
Calgary,46,0.0015662478239303627,6.691523,4272.327085,232330,1.168,0.014,1.346,Significantly positive
Calgary,47,0.0018710153249712517,7.9883140000000035,4269.50752,232306,1.168,0.014,1.346,Significantly positive
Calgary,48,0.0031565346936568307,13.494351000000004,4275.052331,232306,1.168,0.014,1.346,Significantly positive
Calgary,49,0.0017578585798380952,7.50526,4269.547099,232295,1.168,0.014,1.346,Significantly positive
Calgary,5,0.0018157486861639937,7.746021,4266.020435,232277,1.168,0.014,1.346,Significantly positive
Calgary,50,0.0019792584499635905,8.455403,4272.005508,232275,1.168,0.014,1.346,Significantly positive
Calgary,51,0.0021951623350702984,9.379348,4272.735483,232280,1.168,0.014,1.346,Significantly positive
Calgary,52,0.002054281588030654,8.770647000000002,4269.44731,232235,1.168,0.014,1.346,Significantly positive
Calgary,53,0.001956753929066173,8.348673,4266.593196,232234,1.168,0.014,1.346,Significantly positive
Calgary,54,0.002580845744404774,11.032353,4274.704532,232277,1.168,0.014,1.346,Significantly positive
Calgary,55,0.0019461292085449157,8.316841,4273.529714,232332,1.168,0.014,1.346,Significantly positive
Calgary,56,0.0017949152072403078,7.663544,4269.585532,232366,1.168,0.014,1.346,Significantly positive
Calgary,57,0.0018983124425366682,8.107822,4271.068249,232270,1.168,0.014,1.346,Significantly positive
Calgary,58,0.001502791122754697,6.413183,4267.514562,232328,1.168,0.014,1.346,Significantly positive
Calgary,59,0.0016937113599844666,7.233996,4271.091386,232280,1.168,0.014,1.346,Significantly positive
Calgary,6,0.002045630113019355,8.7323,4268.758044,232288,1.168,0.014,1.346,Significantly positive
Calgary,60,0.0015788055577266016,6.737233,4267.297494,232283,1.168,0.014,1.346,Significantly positive
Calgary,61,0.0013724569895179179,5.855902,4266.728972,232231,1.168,0.014,1.346,Significantly positive
Calgary,62,0.0021625030187402555,9.228742,4267.620401,232255,1.168,0.014,1.346,Significantly positive
Calgary,63,0.0015860124726998779,6.76858,4267.671356,232219,1.168,0.014,1.346,Significantly positive
Calgary,64,0.001963784572418545,8.388753,4271.727723,232365,1.168,0.014,1.346,Significantly positive
Calgary,65,0.002133744774290453,9.115446,4272.041394,232242,1.168,0.014,1.346,Significantly positive
Calgary,66,0.002851929917182518,12.176178000000002,4269.452039,232268,1.168,0.014,1.346,Significantly positive
Calgary,67,0.0017253792132466284,7.364993000000002,4268.622772,232277,1.168,0.014,1.346,Significantly positive
Calgary,68,0.002522887528404164,10.776481,4271.486889,232320,1.168,0.014,1.346,Significantly positive
Calgary,69,0.002688309637891843,11.487842000000002,4273.258496,232326,1.168,0.014,1.346,Significantly positive
Calgary,7,0.0018289374029763124,7.805136,4267.579627,232282,1.168,0.014,1.346,Significantly positive
Calgary,70,0.0014093821766642733,6.011788,4265.548479,232294,1.168,0.014,1.346,Significantly positive
Calgary,71,0.0020756126858272653,8.866319,4271.663524,232276,1.168,0.014,1.346,Significantly positive
Calgary,72,0.00200099816445746,8.543107000000001,4269.422707,232246,1.168,0.014,1.346,Significantly positive
Calgary,73,0.002863903283413477,12.235553000000001,4272.334569,232258,1.168,0.014,1.346,Significantly positive
Calgary,74,0.0014936515611144723,6.381145,4272.177773,232296,1.168,0.014,1.346,Significantly positive
Calgary,75,0.002567587414486093,10.974963,4274.426233,232252,1.168,0.014,1.346,Significantly positive
Calgary,76,0.0018717485548170353,7.987242000000001,4267.262277,232272,1.168,0.014,1.346,Significantly positive
Calgary,77,0.002529760277326732,10.800856000000001,4269.517589,232298,1.168,0.014,1.346,Significantly positive
Calgary,78,0.0026502766471215035,11.317370000000002,4270.259866,232316,1.168,0.014,1.346,Significantly positive
Calgary,79,0.0015041410891015817,6.418851,4267.452732,232301,1.168,0.014,1.346,Significantly positive
Calgary,8,0.002033729237741635,8.679682000000001,4267.865082,232281,1.168,0.014,1.346,Significantly positive
Calgary,80,0.0020167123418182013,8.612735000000002,4270.68096,232246,1.168,0.014,1.346,Significantly positive
Calgary,81,0.0025357551398656883,10.836565000000004,4273.506077,232285,1.168,0.014,1.346,Significantly positive
Calgary,82,0.002669997000316179,11.413758000000009,4274.820533,232317,1.168,0.014,1.346,Significantly positive
Calgary,83,0.002396550945592204,10.238440000000004,4272.156208,232249,1.168,0.014,1.346,Significantly positive
Calgary,84,0.0021835759789362013,9.329568,4272.609742,232240,1.168,0.014,1.346,Significantly positive
Calgary,85,0.002480895381063807,10.599000000000002,4272.247867,232168,1.168,0.014,1.346,Significantly positive
Calgary,86,0.0026567002131554934,11.358688000000003,4275.487292,232297,1.168,0.014,1.346,Significantly positive
Calgary,87,0.0029742463002869596,12.707931000000004,4272.655899,232189,1.168,0.014,1.346,Significantly positive
Calgary,88,0.0023951463827531255,10.240319000000001,4275.445991,232298,1.168,0.014,1.346,Significantly positive
Calgary,89,0.0027195281777146027,11.618789000000003,4272.354703,232263,1.168,0.014,1.346,Significantly positive
Calgary,9,0.0027558285086061516,11.77323,4272.119968,232317,1.168,0.014,1.346,Significantly positive
Calgary,90,0.0019562606175171525,8.350147,4268.422584,232226,1.168,0.014,1.346,Significantly positive
Calgary,91,0.0028846113010243357,12.329237000000003,4274.141544,232240,1.168,0.014,1.346,Significantly positive
Calgary,92,0.002844917640559916,12.156695000000001,4273.127217,232244,1.168,0.014,1.346,Significantly positive
Calgary,93,0.0021241981182553034,9.079456000000002,4274.298109,232229,1.168,0.014,1.346,Significantly positive
Calgary,94,0.0022526378476775397,9.611492000000002,4266.771958,232235,1.168,0.014,1.346,Significantly positive
Calgary,95,0.00234653073575584,10.022387,4271.150958,232269,1.168,0.014,1.346,Significantly positive
Calgary,96,0.002025228224010604,8.652096,4272.158514,232293,1.168,0.014,1.346,Significantly positive
Calgary,97,0.0018289387096993726,7.807380000000001,4268.803519,232259,1.168,0.014,1.346,Significantly positive
Calgary,98,0.002798242229817481,11.958921000000004,4273.726153,232217,1.168,0.014,1.346,Significantly positive
Calgary,99,0.0019021947958771412,8.127211,4272.54402,232300,1.168,0.014,1.346,Significantly positive
Canberra,1,0.009191959265845802,33.643829999999994,3660.136977,220147,-0.056,0.841,-1.113,Not significant
Canberra,10,0.008151242150559741,29.589707999999995,3630.085753,219433,-0.056,0.841,-1.113,Not significant
Canberra,100,0.007776439510365814,28.274873999999997,3635.966558,219071,-0.056,0.841,-1.113,Not significant
Canberra,11,0.008086940181687288,29.478483999999998,3645.196247,219758,-0.056,0.841,-1.113,Not significant
Canberra,12,0.008793013690270206,31.932928,3631.624961,219713,-0.056,0.841,-1.113,Not significant
Canberra,13,0.009828119976729372,35.393748999999985,3601.273599,216316,-0.056,0.841,-1.113,Not significant
Canberra,14,0.010087179459626446,36.228922,3591.580991,215858,-0.056,0.841,-1.113,Not significant
Canberra,15,0.009156872298103906,33.448783,3652.8611419999997,220136,-0.056,0.841,-1.113,Not significant
Canberra,16,0.007729481963298384,27.750556,3590.221975,216954,-0.056,0.841,-1.113,Not significant
Canberra,17,0.012449882315326967,44.955911,3610.950679,216275,-0.056,0.841,-1.113,Not significant
Canberra,18,0.009375356713567689,34.157512000000004,3643.32932,219573,-0.056,0.841,-1.113,Not significant
Canberra,19,0.008219783084969373,29.940904000000007,3642.541864,219711,-0.056,0.841,-1.113,Not significant
Canberra,2,0.007746221096906915,28.154421999999997,3634.600878,219398,-0.056,0.841,-1.113,Not significant
Canberra,20,0.008291178644495432,30.285653999999997,3652.756176,220058,-0.056,0.841,-1.113,Not significant
Canberra,21,0.00959979273869768,34.988417,3644.7054590000002,220189,-0.056,0.841,-1.113,Not significant
Canberra,22,0.007190436347048122,26.092109999999995,3628.7241470000004,219417,-0.056,0.841,-1.113,Not significant
Canberra,23,0.010966332397317405,39.70329000000001,3620.471144,218373,-0.056,0.841,-1.113,Not significant
Canberra,24,0.011358413601815807,40.943202,3604.658488,217137,-0.056,0.841,-1.113,Not significant
Canberra,25,0.005224941642069352,19.054326000000003,3646.801688,220350,-0.056,0.841,-1.113,Not significant
Canberra,26,0.01248724490110736,45.12912100000001,3614.017452,217496,-0.056,0.841,-1.113,Not significant
Canberra,27,0.009123206029025934,33.323634,3652.6232,220247,-0.056,0.841,-1.113,Not significant
Canberra,28,0.0071562827895959935,25.903166999999993,3619.639939,218093,-0.056,0.841,-1.113,Not significant
Canberra,29,0.009568010913754,34.987454,3656.711339,220161,-0.056,0.841,-1.113,Not significant
Canberra,3,0.00807617450886815,29.402022,3640.587752,220203,-0.056,0.841,-1.113,Not significant
Canberra,30,0.008843605207964974,31.896297999999987,3606.707587,217903,-0.056,0.841,-1.113,Not significant
Canberra,31,0.009114213345608807,32.760006,3594.3865650000002,215640,-0.056,0.841,-1.113,Not significant
Canberra,32,0.009196235299015738,33.55671600000001,3648.96231,220041,-0.056,0.841,-1.113,Not significant
Canberra,33,0.010964258202573164,39.835421,3633.207123,218993,-0.056,0.841,-1.113,Not significant
Canberra,34,0.007236145452050694,26.284354999999998,3632.369633,219520,-0.056,0.841,-1.113,Not significant
Canberra,35,0.011106416167051457,40.592378000000004,3654.858362,219958,-0.056,0.841,-1.113,Not significant
Canberra,36,0.006232650941022545,22.756452,3651.167411,220200,-0.056,0.841,-1.113,Not significant
Canberra,37,0.010553000181021503,38.417334999999994,3640.418302,218782,-0.056,0.841,-1.113,Not significant
Canberra,38,0.010609112369119166,38.758044,3653.278677,220190,-0.056,0.841,-1.113,Not significant
Canberra,39,0.007377371387924451,26.829938000000002,3636.788307,219701,-0.056,0.841,-1.113,Not significant
Canberra,4,0.01145039839143514,41.946338000000004,3663.308172,220154,-0.056,0.841,-1.113,Not significant
Canberra,40,0.013457875674656297,48.626586999999994,3613.243886,217058,-0.056,0.841,-1.113,Not significant
Canberra,41,0.007459491886483598,27.163172,3641.423895,219703,-0.056,0.841,-1.113,Not significant
Canberra,42,0.00873492023654249,31.781440000000007,3638.435056,219309,-0.056,0.841,-1.113,Not significant
Canberra,43,0.009309381855223063,34.076418999999994,3660.438419,220101,-0.056,0.841,-1.113,Not significant
Canberra,44,0.011393918937914603,41.601709,3651.220377,219891,-0.056,0.841,-1.113,Not significant
Canberra,45,0.007729413737437617,28.185761999999997,3646.558841,220056,-0.056,0.841,-1.113,Not significant
Canberra,46,0.008928072098396802,32.321788,3620.242718,218263,-0.056,0.841,-1.113,Not significant
Canberra,47,0.008069751357865284,29.489105999999996,3654.276903,220405,-0.056,0.841,-1.113,Not significant
Canberra,48,0.007310269745690806,26.510295999999997,3626.4456609999997,218764,-0.056,0.841,-1.113,Not significant
Canberra,49,0.011779282976070041,42.708048,3625.691656,218461,-0.056,0.841,-1.113,Not significant
Canberra,5,0.00844523146017074,30.804731999999994,3647.588837,220220,-0.056,0.841,-1.113,Not significant
Canberra,50,0.010689440016948272,38.994003,3647.89951,220159,-0.056,0.841,-1.113,Not significant
Canberra,51,0.008433898639301773,30.727940999999994,3643.385143,220206,-0.056,0.841,-1.113,Not significant
Canberra,52,0.009346097800340878,33.801787,3616.673795,218828,-0.056,0.841,-1.113,Not significant
Canberra,53,0.010432655171801482,37.876476999999994,3630.569244,219394,-0.056,0.841,-1.113,Not significant
Canberra,54,0.00954297224207381,34.673501,3633.40688,218420,-0.056,0.841,-1.113,Not significant
Canberra,55,0.009772749410724457,35.56928,3639.639011,219485,-0.056,0.841,-1.113,Not significant
Canberra,56,0.009388080327491555,34.21792,3644.826078,219638,-0.056,0.841,-1.113,Not significant
Canberra,57,0.0075664892705766965,27.443106999999998,3626.927366,219546,-0.056,0.841,-1.113,Not significant
Canberra,58,0.00867155443780458,31.50738499999999,3633.418348,219381,-0.056,0.841,-1.113,Not significant
Canberra,59,0.012247162225740899,44.785762,3656.827694,220153,-0.056,0.841,-1.113,Not significant
Canberra,6,0.008124826356844044,29.623095999999997,3645.997428,219477,-0.056,0.841,-1.113,Not significant
Canberra,60,0.0070300026296875396,25.599976,3641.531497,218419,-0.056,0.841,-1.113,Not significant
Canberra,61,0.0073824278707247774,26.825902,3633.75064,219535,-0.056,0.841,-1.113,Not significant
Canberra,62,0.007439609396696089,27.172968999999995,3652.472536,220381,-0.056,0.841,-1.113,Not significant
Canberra,63,0.00982393725741751,35.823716999999995,3646.574287,220369,-0.056,0.841,-1.113,Not significant
Canberra,64,0.01162041658241348,42.425329999999995,3650.930214,219198,-0.056,0.841,-1.113,Not significant
Canberra,65,0.008924036391615138,32.310557,3620.621385,218531,-0.056,0.841,-1.113,Not significant
Canberra,66,0.008455063334907292,30.249367999999997,3577.663088,215813,-0.056,0.841,-1.113,Not significant
Canberra,67,0.007562600955724371,27.567156,3645.195107,220067,-0.056,0.841,-1.113,Not significant
Canberra,68,0.008195627077884743,29.946992999999996,3654.0209449999998,220090,-0.056,0.841,-1.113,Not significant
Canberra,69,0.006574155090320995,23.97446699999999,3646.775391,219904,-0.056,0.841,-1.113,Not significant
Canberra,7,0.007154478093799559,26.082126,3645.566547,220111,-0.056,0.841,-1.113,Not significant
Canberra,70,0.014122885813884328,51.867336,3672.573487,218868,-0.056,0.841,-1.113,Not significant
Canberra,71,0.011019658305120809,40.130624999999995,3641.7304320000003,219086,-0.056,0.841,-1.113,Not significant
Canberra,72,0.011245255832898843,40.515459,3602.893487,217957,-0.056,0.841,-1.113,Not significant
Canberra,73,0.011464535151414866,41.631903,3631.364242,217788,-0.056,0.841,-1.113,Not significant
Canberra,74,0.009910811730116606,35.534712999999996,3585.449302,217055,-0.056,0.841,-1.113,Not significant
Canberra,75,0.008563903418745038,31.361146999999995,3662.015493,220311,-0.056,0.841,-1.113,Not significant
Canberra,76,0.0070568115311617705,25.5104,3615.003729,218196,-0.056,0.841,-1.113,Not significant
Canberra,77,0.0099927311116612,36.458192,3648.4712329999998,220019,-0.056,0.841,-1.113,Not significant
Canberra,78,0.008026255773119662,29.263057000000003,3645.916331,220090,-0.056,0.841,-1.113,Not significant
Canberra,79,0.009189822966941279,33.187984,3611.384476,217789,-0.056,0.841,-1.113,Not significant
Canberra,8,0.007670222197471934,27.912601000000006,3639.086363,219895,-0.056,0.841,-1.113,Not significant
Canberra,80,0.006688149137499018,24.088152,3601.6170549999997,217634,-0.056,0.841,-1.113,Not significant
Canberra,81,0.00793886194831952,28.588420999999997,3601.072948,217514,-0.056,0.841,-1.113,Not significant
Canberra,82,0.007775266242073782,28.285268999999996,3637.852148,218761,-0.056,0.841,-1.113,Not significant
Canberra,83,0.008572978410718182,30.760949999999994,3588.128714,217706,-0.056,0.841,-1.113,Not significant
Canberra,84,0.007378313018742067,26.898023000000002,3645.551894,220249,-0.056,0.841,-1.113,Not significant
Canberra,85,0.009369807928810247,34.305454000000005,3661.276118,220382,-0.056,0.841,-1.113,Not significant
Canberra,86,0.007618863976432792,27.816110999999996,3650.952568,220232,-0.056,0.841,-1.113,Not significant
Canberra,87,0.009105696766508426,33.014803,3625.730556,217385,-0.056,0.841,-1.113,Not significant
Canberra,88,0.008745915047131464,31.752244999999995,3630.522916,219106,-0.056,0.841,-1.113,Not significant
Canberra,89,0.009533351266572057,34.195957,3586.981749,217176,-0.056,0.841,-1.113,Not significant
Canberra,9,0.009454100438423239,34.513960999999995,3650.68694,219745,-0.056,0.841,-1.113,Not significant
Canberra,90,0.009561128154737879,34.790856,3638.781474,218508,-0.056,0.841,-1.113,Not significant
Canberra,91,0.009586697049165352,35.004948999999996,3651.408699,220153,-0.056,0.841,-1.113,Not significant
Canberra,92,0.006721471752117544,24.487916000000006,3643.237211,219989,-0.056,0.841,-1.113,Not significant
Canberra,93,0.007554918329678929,27.400761,3626.877195,218966,-0.056,0.841,-1.113,Not significant
Canberra,94,0.008611738291610353,31.145343999999994,3616.615246,217493,-0.056,0.841,-1.113,Not significant
Canberra,95,0.007516366704198155,27.450098999999998,3652.043611,220250,-0.056,0.841,-1.113,Not significant
Canberra,96,0.00759720382428031,27.689245,3644.662647,219600,-0.056,0.841,-1.113,Not significant
Canberra,97,0.008269559716724767,30.151606,3646.0956850000002,219825,-0.056,0.841,-1.113,Not significant
Canberra,98,0.006166244886418052,22.408905,3634.1250489999998,219799,-0.056,0.841,-1.113,Not significant
Canberra,99,0.01076919089845109,38.682395,3591.949977,217747,-0.056,0.841,-1.113,Not significant
Cape_Town,1,0.0016171557144915372,6.5445969999999996,4046.980103,231734,0.851,0.159,0.747,Not significant
Cape_Town,10,0.00213522136046068,8.639917,4046.379996,231726,0.851,0.159,0.747,Not significant
Cape_Town,100,0.0034631023193312264,14.038734000000002,4053.802835,231711,0.851,0.159,0.747,Not significant
Cape_Town,11,0.00222021106105309,8.991945000000003,4050.040628,231771,0.851,0.159,0.747,Not significant
