City,Population,Plant,Transect,Latitude,Longitude,Distance,Tissue,Plate,Notes,Qubit_conc,,,,,,
Toronto,100,19,C,43.93221747,-79.03384622,41.41922356,Petiole,4,,6.76,,,,,,
Toronto,100,20,C,43.93221747,-79.03384622,41.41922356,Petiole,4,,6.04,,,,,,
Toronto,101,1,C,43.93092424,-79.05568178,40.17538074,Leaf,4,,9.42,,,,,,
Toronto,101,2,C,43.93092424,-79.05568178,40.17538074,Petiole,4,,7.58,,,,,,
Toronto,101,3,C,43.93092424,-79.05568178,40.17538074,Leaf,4,,12.6,,,,,,
Toronto,101,4,C,43.93092424,-79.05568178,40.17538074,Petiole/Stolon,4,,21.2,,,,,,
Toronto,101,5,C,43.93092424,-79.05568178,40.17538074,Leaf,4,,8.06,,,,,,
Toronto,101,6,C,43.93092424,-79.05568178,40.17538074,Leaf,4,,6.56,,,,,,
Toronto,101,7,C,43.93092424,-79.05568178,40.17538074,Petiole/Stolon,4,,21.4,,,,,,
Toronto,101,8,C,43.93092424,-79.05568178,40.17538074,Leaf,4,,7.94,,,,,,
Toronto,101,9,C,43.93092424,-79.05568178,40.17538074,Leaf,4,,6.86,,,,,,
Toronto,101,10,C,43.93092424,-79.05568178,40.17538074,Leaf,4,,12.3,,,,,,
Toronto,101,11,C,43.93092424,-79.05568178,40.17538074,Petiole/Stolon,4,,12,,,,,,
Toronto,101,12,C,43.93092424,-79.05568178,40.17538074,Petiole/Stolon,4,,41.2,,,,,,
Toronto,101,13,C,43.93092424,-79.05568178,40.17538074,Leaf/Stolon,4,,14.8,,,,,,
Toronto,101,14,C,43.93092424,-79.05568178,40.17538074,Petiole/Stolon,4,,13.1,,,,,,
Toronto,101,15,C,43.93092424,-79.05568178,40.17538074,Leaf/Petiole/Stolon,4,,28.8,,,,,,
Toronto,101,16,C,43.93092424,-79.05568178,40.17538074,Petiole/Stolon,4,,11.6,,,,,,
Toronto,101,17,C,43.93092424,-79.05568178,40.17538074,Leaf/Petiole,4,,15.8,,,,,,
Toronto,101,18,C,43.93092424,-79.05568178,40.17538074,Leaf,4,,14.6,,,,,,
Toronto,101,19,C,43.93092424,-79.05568178,40.17538074,Petiole/Stolon,4,,12.6,,,,,,
Toronto,101,20,C,43.93092424,-79.05568178,40.17538074,Petiole/Stolon,4,,11.9,,,,,,
Toronto,6,1,A,43.98568084,-79.51690128,38.251262,Leaf/Petiole,5,,3.56,,,,,,
Toronto,6,2,A,43.98568084,-79.51690128,38.251262,Leaf,5,,32,,,,,,
Toronto,6,3,A,43.98568084,-79.51690128,38.251262,Leaf/Petiole/Inf,5,,34.6,,,,,,
Toronto,6,4,A,43.98568084,-79.51690128,38.251262,Leaf,5,,21.6,,,,,,
Toronto,6,5,A,43.98568084,-79.51690128,38.251262,Leaf,5,,62.4,,,,,,
Toronto,6,6,A,43.98568084,-79.51690128,38.251262,Leaf/Petiole,5,,27.8,,,,,,
Toronto,6,7,A,43.98568084,-79.51690128,38.251262,Petiole/Stolon,5,,6.3,,,,,,
Toronto,6,8,A,43.98568084,-79.51690128,38.251262,Leaf/Petiole,5,,27,,,,,,
Toronto,6,9,A,43.98568084,-79.51690128,38.251262,Petiole/Stolon,5,,45.8,,,,,,
Toronto,6,10,A,43.98568084,-79.51690128,38.251262,Leaf/Petiole,5,,59,,,,,,
Toronto,6,11,A,43.98568084,-79.51690128,38.251262,Petiole/Infl,5,,5.38,,,,,,
Toronto,6,12,A,43.98568084,-79.51690128,38.251262,Leaf/Petiole,5,,64.6,,,,,,
Toronto,6,13,A,43.98568084,-79.51690128,38.251262,Leaf,5,,19.9,,,,,,
Toronto,6,14,A,43.98568084,-79.51690128,38.251262,Leaf,5,,19.4,,,,,,
Toronto,6,15,A,43.98568084,-79.51690128,38.251262,Leaf/Petiole,5,,12.4,,,,,,
Toronto,6,16,A,43.98568084,-79.51690128,38.251262,Leaf/Petiole,5,,31.6,,,,,,
Toronto,6,17,A,43.98568084,-79.51690128,38.251262,Leaf,5,,20.6,,,,,,
Toronto,6,18,A,43.98568084,-79.51690128,38.251262,Leaf,5,,44.4,,,,,,
Toronto,6,19,A,43.98568084,-79.51690128,38.251262,Leaf/Petiole/Stolon,5,,50.8,,,,,,
Toronto,6,20,A,43.98568084,-79.51690128,38.251262,Petiole/Infl,5,,11.1,,,,,,
Toronto,7,1,A,43.9776803,-79.51558202,37.36913974,Leaf,5,,10.6,,,,,,
Toronto,7,2,A,43.9776803,-79.51558202,37.36913974,Petiole/Infl,5,,7.24,,,,,,
Toronto,7,3,A,43.9776803,-79.51558202,37.36913974,Leaf,5,,28,,,,,,
Toronto,7,4,A,43.9776803,-79.51558202,37.36913974,Leaf,5,,31,,,,,,
Toronto,7,5,A,43.9776803,-79.51558202,37.36913974,Petiole/Stolon,5,,19.5,,,,,,
Toronto,7,6,A,43.9776803,-79.51558202,37.36913974,Leaf,5,,24.4,,,,,,
Toronto,7,7,A,43.9776803,-79.51558202,37.36913974,Leaf,5,,25.8,,,,,,
Toronto,7,8,A,43.9776803,-79.51558202,37.36913974,Leaf,5,,18.8,,,,,,
Toronto,7,9,A,43.9776803,-79.51558202,37.36913974,Infl,5,,0,,,,,,
Toronto,7,10,A,43.9776803,-79.51558202,37.36913974,Leaf,5,,52.2,,,,,,
Toronto,7,11,A,43.9776803,-79.51558202,37.36913974,Leaf/Petiole/Stolon,5,,14,,,,,,
Toronto,7,12,A,43.9776803,-79.51558202,37.36913974,Petiole/Stolon,5,,3.64,,,,,,
Toronto,7,13,A,43.9776803,-79.51558202,37.36913974,Leaf/Petiole,5,,34.2,,,,,,
Toronto,7,14,A,43.9776803,-79.51558202,37.36913974,Leaf/Petiole,5,,63.4,,,,,,
Toronto,7,15,A,43.9776803,-79.51558202,37.36913974,Petiole/Stolon,5,,39,,,,,,
Toronto,7,16,A,43.9776803,-79.51558202,37.36913974,Leaf/Petiole,5,,28.2,,,,,,
Toronto,7,17,A,43.9776803,-79.51558202,37.36913974,Infl,5,,0,,,,,,
Toronto,7,18,A,43.9776803,-79.51558202,37.36913974,Leaf,5,,35.2,,,,,,
Toronto,7,19,A,43.9776803,-79.51558202,37.36913974,Petiole/Stolon,5,,20.8,,,,,,
Toronto,7,20,A,43.9776803,-79.51558202,37.36913974,Leaf/Petiole/Stolon,5,,21.4,,,,,,
Toronto,21,1,A,43.85038448,-79.48520713,23.18850033,Leaf,5,,4.5,,,,,,
Toronto,21,2,A,43.85038448,-79.48520713,23.18850033,Leaf/Inf,5,,26.2,,,,,,
Toronto,21,3,A,43.85038448,-79.48520713,23.18850033,Leaf,5,,4.64,,,,,,
Toronto,21,4,A,43.85038448,-79.48520713,23.18850033,Petiole/Stolon,5,,7.88,,,,,,
Toronto,21,5,A,43.85038448,-79.48520713,23.18850033,Leaf/Petiole/Inf,5,,0,,,,,,
Toronto,21,6,A,43.85038448,-79.48520713,23.18850033,Petiole/Stolon,5,,7.28,,,,,,
Toronto,21,7,A,43.85038448,-79.48520713,23.18850033,Petiole/Stolon,5,,5.76,,,,,,
Toronto,21,8,A,43.85038448,-79.48520713,23.18850033,Petiole/Stolon,5,,0,,,,,,
Toronto,21,9,A,43.85038448,-79.48520713,23.18850033,Petiole/Stolon,5,,2.48,,,,,,
Toronto,21,10,A,43.85038448,-79.48520713,23.18850033,Petiole/Infl,5,,12.3,,,,,,
Toronto,21,11,A,43.85038448,-79.48520713,23.18850033,Petiole,5,,3.88,,,,,,
Toronto,21,12,A,43.85038448,-79.48520713,23.18850033,Petiole/Stolon,5,,5.8,,,,,,
Toronto,21,13,A,43.85038448,-79.48520713,23.18850033,Leaf/Petiole,5,,6.58,,,,,,
Toronto,21,14,A,43.85038448,-79.48520713,23.18850033,Leaf/Petiole/Stolon,5,,4.38,,,,,,
Toronto,21,15,A,43.85038448,-79.48520713,23.18850033,Leaf/Petiole,5,,3.6,,,,,,
Toronto,21,16,A,43.85038448,-79.48520713,23.18850033,Leaf,5,,0,,,,,,
Toronto,21,17,A,43.85038448,-79.48520713,23.18850033,Petiole/Stolon,5,,15.5,,,,,,
Toronto,21,18,A,43.85038448,-79.48520713,23.18850033,Leaf/Petiole,5,,19.5,,,,,,
Toronto,21,19,A,43.85038448,-79.48520713,23.18850033,Leaf,5,,65.6,,,,,,
Toronto,21,20,A,43.85038448,-79.48520713,23.18850033,Leaf,5,,6.72,,,,,,
Toronto,22,1,A,43.83598273,-79.48183193,21.60093823,Petiole/Stolon,5,,3.34,,,,,,
Toronto,22,2,A,43.83598273,-79.48183193,21.60093823,Petiole/Infl,5,,0,,,,,,
Toronto,22,3,A,43.83598273,-79.48183193,21.60093823,Leaf/Petiole,5,,0,,,,,,
Toronto,22,4,A,43.83598273,-79.48183193,21.60093823,Leaf/Petiole,5,,0,,,,,,
Toronto,22,5,A,43.83598273,-79.48183193,21.60093823,Petiole/Stolon,5,,0,,,,,,
Toronto,22,6,A,43.83598273,-79.48183193,21.60093823,Petiole/Infl,5,,19.7,,,,,,
Toronto,22,7,A,43.83598273,-79.48183193,21.60093823,Leaf/Petiole/Stolon,5,,16,,,,,,
Toronto,22,8,A,43.83598273,-79.48183193,21.60093823,Petiole,5,,4.8,,,,,,
Toronto,22,9,A,43.83598273,-79.48183193,21.60093823,Petiole/Stolon,5,,5.74,,,,,,
Toronto,22,10,A,43.83598273,-79.48183193,21.60093823,Petiole/Stolon,5,,0,,,,,,
Toronto,22,11,A,43.83598273,-79.48183193,21.60093823,Leaf,5,,6.6,,,,,,
Toronto,22,12,A,43.83598273,-79.48183193,21.60093823,Petiole/Stolon,5,,9,,,,,,
Toronto,22,13,A,43.83598273,-79.48183193,21.60093823,Leaf/Petiole,5,,4.82,,,,,,
Toronto,22,14,A,43.83598273,-79.48183193,21.60093823,Leaf/Petiole/Inf,5,,22.4,,,,,,
Toronto,22,15,A,43.83598273,-79.48183193,21.60093823,Leaf/Inf,5,,24.4,,,,,,
Toronto,22,16,A,43.83598273,-79.48183193,21.60093823,Leaf/Inf,5,,0,,,,,,
Toronto,22,17,A,43.83598273,-79.48183193,21.60093823,Leaf,5,,4.06,,,,,,
Toronto,22,18,A,43.83598273,-79.48183193,21.60093823,Leaf,5,,10.6,,,,,,
Toronto,22,19,A,43.83598273,-79.48183193,21.60093823,Leaf/Petiole,5,,0,,,,,,
Toronto,22,20,A,43.83598273,-79.48183193,21.60093823,Petiole/Stolon,5,,9.68,,,,,,
Toronto,23,1,A,43.82418131,-79.47900514,20.3023865,Petiole/Stolon,5,,3.68,,,,,,
Toronto,23,2,A,43.82418131,-79.47900514,20.3023865,Petiole/Stolon,5,,0,,,,,,
Toronto,23,3,A,43.82418131,-79.47900514,20.3023865,Leaf,5,,4.7,,,,,,
Toronto,23,4,A,43.82418131,-79.47900514,20.3023865,Petiole/Stolon,5,,17.2,,,,,,
Toronto,23,5,A,43.82418131,-79.47900514,20.3023865,Leaf,5,,5.54,,,,,,
Toronto,23,6,A,43.82418131,-79.47900514,20.3023865,Petiole/Stolon,5,,25.2,,,,,,
Toronto,23,7,A,43.82418131,-79.47900514,20.3023865,Leaf/Petiole,5,,14,,,,,,
Toronto,23,8,A,43.82418131,-79.47900514,20.3023865,Leaf/Petiole,5,,29.4,,,,,,
Toronto,23,9,A,43.82418131,-79.47900514,20.3023865,Leaf/Petiole/Stolon,5,,13.9,,,,,,
Toronto,23,10,A,43.82418131,-79.47900514,20.3023865,Petiole/Stolon,5,,0,,,,,,
Toronto,23,11,A,43.82418131,-79.47900514,20.3023865,Petiole/Stolon,5,,0,,,,,,
Toronto,23,12,A,43.82418131,-79.47900514,20.3023865,Petiole/Stolon,5,,25.8,,,,,,
Toronto,23,13,A,43.82418131,-79.47900514,20.3023865,Petiole/Stolon,5,,23,,,,,,
Toronto,23,14,A,43.82418131,-79.47900514,20.3023865,Petiole/Infl,5,,9.74,,,,,,
Toronto,23,15,A,43.82418131,-79.47900514,20.3023865,Petiole/Stolon,5,,23.6,,,,,,
Toronto,23,16,A,43.82418131,-79.47900514,20.3023865,Petiole/Stolon,5,,11.2,,,,,,
Toronto,23,17,A,43.82418131,-79.47900514,20.3023865,Petiole/Stolon,6,,16.4,,,,,,
Toronto,23,18,A,43.82418131,-79.47900514,20.3023865,Petiole/Stolon,6,,2.82,,,,,,
Toronto,23,19,A,43.82418131,-79.47900514,20.3023865,Leaf/Petiole,6,,5.4,,,,,,
Toronto,23,20,A,43.82418131,-79.47900514,20.3023865,Petiole/Infl,6,,0,,,,,,
Toronto,24,1,A,43.81359026,-79.47643065,19.13965057,Leaf,6,,4.68,,,,,,
Toronto,24,2,A,43.81359026,-79.47643065,19.13965057,Leaf,6,,5.04,,,,,,
Toronto,24,3,A,43.81359026,-79.47643065,19.13965057,Leaf/Petiole,6,,2.7,,,,,,
Toronto,24,4,A,43.81359026,-79.47643065,19.13965057,Leaf/Petiole,6,,22.6,,,,,,
Toronto,24,5,A,43.81359026,-79.47643065,19.13965057,Petiole/Stolon,6,,4.26,,,,,,
Toronto,24,6,A,43.81359026,-79.47643065,19.13965057,Leaf,6,,36.8,,,,,,
Toronto,24,7,A,43.81359026,-79.47643065,19.13965057,Leaf/Petiole,6,,5.44,,,,,,
Toronto,24,8,A,43.81359026,-79.47643065,19.13965057,Leaf,6,,0,,,,,,
Toronto,24,9,A,43.81359026,-79.47643065,19.13965057,Leaf/Petiole,6,,19.5,,,,,,
Toronto,24,10,A,43.81359026,-79.47643065,19.13965057,Leaf/Petiole,6,,5.9,,,,,,
Toronto,24,11,A,43.81359026,-79.47643065,19.13965057,Leaf,6,,0,,,,,,
Toronto,24,12,A,43.81359026,-79.47643065,19.13965057,Leaf,6,,6.66,,,,,,
Toronto,24,13,A,43.81359026,-79.47643065,19.13965057,Leaf,6,,3.98,,,,,,
Toronto,24,14,A,43.81359026,-79.47643065,19.13965057,Leaf/Petiole,6,,0,,,,,,
Toronto,24,15,A,43.81359026,-79.47643065,19.13965057,Petiole/Infl,6,,0,,,,,,
Toronto,24,16,A,43.81359026,-79.47643065,19.13965057,Leaf/Petiole/Inf,6,,0,,,,,,
Toronto,24,17,A,43.81359026,-79.47643065,19.13965057,Leaf/Petiole/Stolon,6,,3.9,,,,,,
Toronto,24,18,A,43.81359026,-79.47643065,19.13965057,Petiole/Stolon,6,,6.86,,,,,,
Toronto,24,19,A,43.81359026,-79.47643065,19.13965057,Leaf/Petiole/Stolon,6,,0,,,,,,
Toronto,24,20,A,43.81359026,-79.47643065,19.13965057,Petiole/Stolon,6,,2.98,,,,,,
Toronto,25,1,A,43.80455856,-79.47471928,18.16767392,Leaf/Inf,6,,0,,,,,,
Toronto,25,2,A,43.80455856,-79.47471928,18.16767392,Leaf,6,,0,,,,,,
Toronto,25,3,A,43.80455856,-79.47471928,18.16767392,Leaf/Petiole,6,,0,,,,,,
Toronto,25,4,A,43.80455856,-79.47471928,18.16767392,Leaf,6,,3.14,,,,,,
Toronto,25,5,A,43.80455856,-79.47471928,18.16767392,Leaf,6,,0,,,,,,
Toronto,25,6,A,43.80455856,-79.47471928,18.16767392,Leaf,6,,0,,,,,,
Toronto,25,7,A,43.80455856,-79.47471928,18.16767392,Leaf,6,,2.22,,,,,,
Toronto,25,8,A,43.80455856,-79.47471928,18.16767392,Leaf,6,,0,,,,,,
Toronto,25,9,A,43.80455856,-79.47471928,18.16767392,Petiole,6,,0,,,,,,
Toronto,25,10,A,43.80455856,-79.47471928,18.16767392,Leaf,6,,0,,,,,,
Toronto,25,11,A,43.80455856,-79.47471928,18.16767392,Leaf/Petiole,6,,0,,,,,,
Toronto,25,12,A,43.80455856,-79.47471928,18.16767392,Leaf/Petiole/Stolon,6,,0,,,,,,
Toronto,25,13,A,43.80455856,-79.47471928,18.16767392,Leaf,6,,0,,,,,,
Toronto,25,14,A,43.80455856,-79.47471928,18.16767392,Leaf,6,,0,,,,,,
Toronto,25,15,A,43.80455856,-79.47471928,18.16767392,Stolon/Inf,6,,4.28,,,,,,
Toronto,25,16,A,43.80455856,-79.47471928,18.16767392,Leaf/Inf,6,,2.76,,,,,,
Toronto,25,17,A,43.80455856,-79.47471928,18.16767392,Leaf/Petiole,6,,0,,,,,,
Toronto,25,18,A,43.80455856,-79.47471928,18.16767392,Petiole/Stolon,6,,0,,,,,,
Toronto,25,19,A,43.80455856,-79.47471928,18.16767392,Petiole/Stolon,6,,0,,,,,,
Toronto,25,20,A,43.80455856,-79.47471928,18.16767392,Petiole/Stolon,6,,0,,,,,,
Toronto,37,1,A,43.68315226,-79.41975321,4.372424175,Petiole/Stolon,6,,3.46,,,,,,
Toronto,37,2,A,43.68315226,-79.41975321,4.372424175,Petiole/Stolon,6,,0,,,,,,
Toronto,37,3,A,43.68315226,-79.41975321,4.372424175,Petiole/Stolon,6,,2.24,,,,,,
Toronto,37,4,A,43.68315226,-79.41975321,4.372424175,Petiole/Infl,6,,15,,,,,,
Toronto,37,5,A,43.68315226,-79.41975321,4.372424175,Leaf/Petiole/Inf,6,,49.2,,,,,,
Toronto,37,6,A,43.68315226,-79.41975321,4.372424175,Petiole/Stolon,6,,73,,,,,,
Toronto,37,7,A,43.68315226,-79.41975321,4.372424175,Petiole/Stolon,6,,11.9,,,,,,
Toronto,37,8,A,43.68315226,-79.41975321,4.372424175,Leaf/Petiole,6,,47.6,,,,,,
Toronto,37,9,A,43.68315226,-79.41975321,4.372424175,Leaf,6,,42.6,,,,,,
Toronto,37,10,A,43.68315226,-79.41975321,4.372424175,Petiole/Stolon,6,,18.5,,,,,,
Toronto,37,11,A,43.68315226,-79.41975321,4.372424175,Petiole/Stolon,6,,31.4,,,,,,
Toronto,37,12,A,43.68315226,-79.41975321,4.372424175,Petiole/Stolon,6,,26.4,,,,,,
Toronto,37,13,A,43.68315226,-79.41975321,4.372424175,Petiole/Stolon,6,,27.4,,,,,,
Toronto,37,14,A,43.68315226,-79.41975321,4.372424175,Petiole/Stolon,6,,10.6,,,,,,
Toronto,37,15,A,43.68315226,-79.41975321,4.372424175,Leaf/Petiole,6,,14.6,,,,,,
Toronto,37,16,A,43.68315226,-79.41975321,4.372424175,Petiole/Stolon,6,,30,,,,,,
Toronto,37,17,A,43.68315226,-79.41975321,4.372424175,Leaf/Petiole,6,,10.7,,,,,,
Toronto,37,18,A,43.68315226,-79.41975321,4.372424175,Petiole/Infl,6,,16.9,,,,,,
Toronto,37,19,A,43.68315226,-79.41975321,4.372424175,Petiole/Stolon,6,,3.92,,,,,,
Toronto,37,20,A,43.68315226,-79.41975321,4.372424175,Petiole/Stolon,6,,42.8,,,,,,
Toronto,38,1,A,43.67198534,-79.41420663,3.249424196,Petiole/Stolon,6,,10.6,,,,,,
Toronto,38,2,A,43.67198534,-79.41420663,3.249424196,Petiole/Stolon,6,,10.4,,,,,,
Toronto,38,3,A,43.67198534,-79.41420663,3.249424196,Leaf/Petiole,6,,22.4,,,,,,
Toronto,38,4,A,43.67198534,-79.41420663,3.249424196,Leaf/Petiole/Stolon,6,,6.22,,,,,,
Toronto,38,5,A,43.67198534,-79.41420663,3.249424196,Leaf/Petiole/Stolon,6,,34,,,,,,
Toronto,38,6,A,43.67198534,-79.41420663,3.249424196,Leaf/Petiole,6,,9.86,,,,,,
Toronto,38,7,A,43.67198534,-79.41420663,3.249424196,Leaf/Petiole/Stolon,6,,13.1,,,,,,
Toronto,38,8,A,43.67198534,-79.41420663,3.249424196,Petiole/Stolon,6,,0,,,,,,
Toronto,38,9,A,43.67198534,-79.41420663,3.249424196,Petiole/Stolon,6,,2.34,,,,,,
Toronto,38,10,A,43.67198534,-79.41420663,3.249424196,Petiole/Stolon,6,,0,,,,,,
Toronto,38,11,A,43.67198534,-79.41420663,3.249424196,Petiole/Stolon,6,,3.16,,,,,,
Toronto,38,12,A,43.67198534,-79.41420663,3.249424196,Petiole/Infl,6,,6.44,,,,,,
Toronto,38,13,A,43.67198534,-79.41420663,3.249424196,Leaf/Petiole/Stolon,6,,0,,,,,,
Toronto,38,14,A,43.67198534,-79.41420663,3.249424196,Petiole/Stolon,6,,2.72,,,,,,
Toronto,38,15,A,43.67198534,-79.41420663,3.249424196,Leaf/Petiole/Inf,6,,23.2,,,,,,
Toronto,38,16,A,43.67198534,-79.41420663,3.249424196,Petiole/Stolon,6,,4.82,,,,,,
Toronto,38,17,A,43.67198534,-79.41420663,3.249424196,Petiole/Stolon,6,,12.9,,,,,,
Toronto,38,18,A,43.67198534,-79.41420663,3.249424196,Leaf/Petiole/Stolon,6,,3.18,,,,,,
Toronto,38,19,A,43.67198534,-79.41420663,3.249424196,Petiole/Stolon,6,,0,,,,,,
Toronto,38,20,A,43.67198534,-79.41420663,3.249424196,Petiole/Stolon,6,,0,,,,,,
Toronto,52,1,B,43.65359237,-79.59483319,17.26161341,Leaf/Petiole/Stolon,7,,0,,,,,,
Toronto,52,2,B,43.65359237,-79.59483319,17.26161341,Petiole,7,,21.2,,,,,,
Toronto,52,3,B,43.65359237,-79.59483319,17.26161341,Petiole/Stolon,7,,31.4,,,,,,
Toronto,52,4,B,43.65359237,-79.59483319,17.26161341,Petiole/Infl,7,,18.8,,,,,,
Toronto,52,5,B,43.65359237,-79.59483319,17.26161341,Petiole/Stolon,7,,19.9,,,,,,
Toronto,52,6,B,43.65359237,-79.59483319,17.26161341,Petiole/Stolon/Inf,7,,15.8,,,,,,
Toronto,52,7,B,43.65359237,-79.59483319,17.26161341,Petiole/Stolon,7,,4.9,,,,,,
Toronto,52,8,B,43.65359237,-79.59483319,17.26161341,Petiole/Stolon,7,,18.5,,,,,,
Toronto,52,9,B,43.65359237,-79.59483319,17.26161341,Leaf/Petiole/Stolon,7,,10.1,,,,,,
Toronto,52,10,B,43.65359237,-79.59483319,17.26161341,Petiole/Stolon,7,,7.84,,,,,,
Toronto,52,11,B,43.65359237,-79.59483319,17.26161341,Petiole/Stolon,7,,6.92,,,,,,
Toronto,52,12,B,43.65359237,-79.59483319,17.26161341,Petiole/Stolon,7,,27.2,,,,,,
Toronto,52,13,B,43.65359237,-79.59483319,17.26161341,Leaf/Petiole/Stolon,7,,21,,,,,,
Toronto,52,14,B,43.65359237,-79.59483319,17.26161341,Petiole/Infl,7,,3.8,,,,,,
Toronto,52,15,B,43.65359237,-79.59483319,17.26161341,Petiole/Stolon/Inf,7,,7,,,,,,
Toronto,52,16,B,43.65359237,-79.59483319,17.26161341,Petiole/Stolon,7,,5.58,,,,,,
Toronto,52,17,B,43.65359237,-79.59483319,17.26161341,Leaf/Petiole/Stolon,7,DNA lost,0,,,,,,
Toronto,52,18,B,43.65359237,-79.59483319,17.26161341,Petiole/Stolon,7,DNA lost,0,,,,,,
Toronto,52,19,B,43.65359237,-79.59483319,17.26161341,Petiole/Stolon,7,DNA lost,0,,,,,,
Toronto,52,20,B,43.65359237,-79.59483319,17.26161341,Leaf/Petiole,7,DNA lost,2.34,,,,,,
Toronto,53,1,B,43.65254421,-79.61222466,18.66286908,Petiole/Stolon,7,DNA lost,0,,,,,,
Toronto,53,2,B,43.65254421,-79.61222466,18.66286908,Petiole/Stolon,7,DNA lost,0,,,,,,
Toronto,53,3,B,43.65254421,-79.61222466,18.66286908,Petiole/Stolon,7,DNA lost,0,,,,,,
Toronto,53,4,B,43.65254421,-79.61222466,18.66286908,Petiole/Stolon/Inf,7,DNA lost,0,,,,,,
Toronto,53,5,B,43.65254421,-79.61222466,18.66286908,Petiole/Infl,7,,10.3,,,,,,
Toronto,53,6,B,43.65254421,-79.61222466,18.66286908,Petiole/Infl,7,,9.12,,,,,,
Toronto,53,7,B,43.65254421,-79.61222466,18.66286908,Petiole,7,,11.5,,,,,,
Toronto,53,8,B,43.65254421,-79.61222466,18.66286908,Petiole/Stolon,7,,5.16,,,,,,
Toronto,53,9,B,43.65254421,-79.61222466,18.66286908,Petiole/Stolon/Inf,7,,0,,,,,,
Toronto,53,10,B,43.65254421,-79.61222466,18.66286908,Petiole/Stolon,7,,11.2,,,,,,
Toronto,53,11,B,43.65254421,-79.61222466,18.66286908,Petiole/Stolon,7,,12.6,,,,,,
Toronto,53,12,B,43.65254421,-79.61222466,18.66286908,Petiole/Infl,7,,16.1,,,,,,
Toronto,53,13,B,43.65254421,-79.61222466,18.66286908,Leaf/Petiole/Stolon,7,,8.52,,,,,,
Toronto,53,14,B,43.65254421,-79.61222466,18.66286908,Petiole/Stolon,7,,23.8,,,,,,
Toronto,53,15,B,43.65254421,-79.61222466,18.66286908,Petiole/Stolon/Inf,7,,13.8,,,,,,
Toronto,53,16,B,43.65254421,-79.61222466,18.66286908,Petiole/Stolon,7,,0,,,,,,
Toronto,53,17,B,43.65254421,-79.61222466,18.66286908,Petiole/Stolon,7,,3.06,,,,,,
Toronto,53,18,B,43.65254421,-79.61222466,18.66286908,Leaf/Petiole,7,,6.32,,,,,,
Toronto,53,19,B,43.65254421,-79.61222466,18.66286908,Petiole/Stolon,7,,4.3,,,,,,
Toronto,53,20,B,43.65254421,-79.61222466,18.66286908,Petiole/Stolon,7,,5.94,,,,,,
Toronto,54,1,B,43.64917643,-79.6210086,19.3812002,Petiole/Stolon,7,,74.8,,,,,,
Toronto,54,2,B,43.64917643,-79.6210086,19.3812002,Petiole/Stolon,7,,2.68,,,,,,
Toronto,54,3,B,43.64917643,-79.6210086,19.3812002,Petiole/Stolon,7,,2.42,,,,,,
Toronto,54,4,B,43.64917643,-79.6210086,19.3812002,Stolon,7,,8.06,,,,,,
Toronto,54,5,B,43.64917643,-79.6210086,19.3812002,Stolon,7,,4.52,,,,,,
Toronto,54,6,B,43.64917643,-79.6210086,19.3812002,Stolon,7,,32.8,,,,,,
Toronto,54,7,B,43.64917643,-79.6210086,19.3812002,Stolon,7,,21.4,,,,,,
Toronto,54,8,B,43.64917643,-79.6210086,19.3812002,Stolon,7,,17,,,,,,
Toronto,54,9,B,43.64917643,-79.6210086,19.3812002,Leaf/Petiole/Stolon,7,,71.8,,,,,,
Toronto,54,10,B,43.64917643,-79.6210086,19.3812002,Petiole/Stolon,7,,2.92,,,,,,
Toronto,54,11,B,43.64917643,-79.6210086,19.3812002,Petiole/Stolon,7,,16.1,,,,,,
Toronto,54,12,B,43.64917643,-79.6210086,19.3812002,NA,NA,Tube empty,,,,,,,
Toronto,54,13,B,43.64917643,-79.6210086,19.3812002,Petiole/Stolon,7,,6.72,,,,,,
Toronto,54,14,B,43.64917643,-79.6210086,19.3812002,Petiole/Stolon,7,,25,,,,,,
Toronto,54,15,B,43.64917643,-79.6210086,19.3812002,Petiole/Stolon,7,,65,,,,,,
Toronto,54,16,B,43.64917643,-79.6210086,19.3812002,Petiole,7,,16.3,,,,,,
Toronto,54,17,B,43.64917643,-79.6210086,19.3812002,Leaf/Petiole,7,,0,,,,,,
Toronto,54,18,B,43.64917643,-79.6210086,19.3812002,Leaf/Petiole,7,,17.4,,,,,,
Toronto,54,19,B,43.64917643,-79.6210086,19.3812002,Leaf/Petiole/Stolon,7,,11.7,,,,,,
Toronto,54,20,B,43.64917643,-79.6210086,19.3812002,Petiole/Stolon,7,,22.2,,,,,,
Toronto,55,1,B,43.64228065,-79.6307686,20.21078893,Petiole/Stolon,7,,13.7,,,,,,
Toronto,55,2,B,43.64228065,-79.6307686,20.21078893,Infl,7,,28.4,,,,,,
Toronto,55,3,B,43.64228065,-79.6307686,20.21078893,Stolon,7,,40.6,,,,,,
Toronto,55,4,B,43.64228065,-79.6307686,20.21078893,Leaf/Petiole/Stolon,7,,23.4,,,,,,
Toronto,55,5,B,43.64228065,-79.6307686,20.21078893,Leaf/Petiole,7,,14.9,,,,,,
Toronto,55,6,B,43.64228065,-79.6307686,20.21078893,NA,NA,Tube empty,,,,,,,
Toronto,55,7,B,43.64228065,-79.6307686,20.21078893,Stolon,7,,9.92,,,,,,
